#{"t_start": 1777558614.22294, "env_id": "LunarLander-v3"}
r,l,t
-84.472871,221,96.664875
27.554878,154,96.76109
3.92938,155,96.82929
0.170504,115,96.89844
-31.582866,110,96.955615
37.419149,127,97.016615
-102.520269,462,97.27019
-9.930075,84,97.31519
31.754052,93,97.372284
3.586773,84,97.42137
10.477802,179,97.525628
-16.839933,112,97.58581
-64.769451,87,97.62781
41.411919,1000,98.157787
-79.374045,198,98.273945
-21.587743,128,98.326059
-44.608336,115,98.401244
18.479912,98,98.447325
68.978325,1000,99.01789
46.966245,94,99.084495
-76.425864,179,99.180604
-124.596076,253,99.313741
23.657273,146,99.371865
-11.156224,85,99.419865
-53.580194,104,99.480977
-7.176929,122,99.547254
-32.817196,80,99.584564
93.132508,1000,100.097577
-36.231667,108,100.15463
26.207222,119,100.23118
-45.403019,141,100.298284
-102.870668,324,100.480988
-27.844982,103,100.535373
-214.824591,654,100.923463
-90.014964,1000,101.437325
3.704437,102,101.499502
-15.417884,96,101.562501
-146.081772,1000,102.135191
-39.990479,113,102.191316
-31.968579,72,102.224372
36.840496,169,102.318547
-2.888912,148,102.389598
-27.19662,113,102.451801
-84.881732,296,102.603195
25.972623,92,102.659371
88.441465,1000,103.264325
17.176065,125,103.335451
45.794278,1000,103.965654
-155.59319,1000,104.511992
-18.180482,111,104.561042
16.955015,102,104.600205
-90.251868,247,104.722921
22.899383,129,104.804037
-24.577584,92,104.861183
-145.967307,245,105.003733
-143.536062,534,105.28922
-40.611064,107,105.344267
-209.408975,893,105.780066
121.620471,1000,106.322196
-67.715325,159,106.403306
-178.678723,474,106.647668
-58.190881,1000,107.18343
-42.288541,1000,107.724487
-45.566774,115,107.779614
-45.090435,89,107.834759
0.456243,1000,108.377456
-25.047023,198,108.476576
-65.281709,100,108.545688
40.660688,97,108.602293
14.000249,174,108.707527
102.888688,1000,109.265379
-210.589333,369,109.456674
-112.326969,182,109.560736
-2.678503,73,109.611797
9.404621,272,109.758188
-27.097659,149,109.833378
-166.586573,755,110.281391
-153.158109,635,110.621733
106.538498,1000,111.194005
102.112006,1000,111.725557
-79.913625,1000,112.288912
38.048882,1000,112.837121
-13.483151,165,112.921179
74.055279,1000,113.50467
12.370579,1000,114.031646
-25.964051,81,114.065773
-114.67753,230,114.211891
104.222063,1000,114.727038
13.846404,246,114.858261
132.030123,1000,115.420377
100.30035,1000,115.975688
144.319911,1000,116.511411
21.214623,102,116.570489
-124.987565,258,116.741363
91.935795,1000,117.268784
-47.297742,1000,117.82043
113.179304,1000,118.357587
136.098607,915,118.870391
1.426778,131,118.944748
-67.956792,110,119.007807
40.596889,1000,119.615052
-163.641933,381,119.826483
-309.229168,869,120.333095
124.590572,1000,120.921632
-39.183594,1000,121.464979
-10.427236,1000,121.976201
49.533562,1000,122.608546
92.191363,1000,123.185991
84.478591,1000,123.741848
-52.464085,95,123.791041
-8.871148,141,123.881266
100.447083,1000,124.456477
-1.960463,131,124.517474
127.232683,1000,125.082387
-166.022648,645,125.446001
-7.763082,1000,125.957884
149.470849,1000,126.583555
59.779238,1000,127.13635
13.681288,114,127.208781
-123.757402,1000,127.742435
12.453618,107,127.798658
-100.870388,90,127.846658
-187.322386,192,127.979057
-89.914851,102,128.032133
42.297459,1000,128.593574
20.086123,1000,129.159996
-215.017311,680,129.540227
-86.210883,122,129.596449
-174.431765,549,129.938716
18.249522,1000,130.474522
-51.065534,92,130.532605
92.516035,1000,131.08556
148.654279,1000,131.588555
-137.956217,258,131.750374
99.491037,1000,132.333873
138.791723,1000,132.898951
77.242089,1000,133.463887
-215.056955,591,133.825533
244.246425,787,134.246384
-156.060312,580,134.563489
-170.311974,125,134.631688
22.098303,136,134.711022
-164.408303,251,134.861407
70.905306,1000,135.435723
-7.916402,122,135.498932
39.896543,1000,136.069548
103.375408,1000,136.651947
-276.939034,977,137.199802
282.58368,386,137.417252
39.740149,1000,137.969007
196.950521,748,138.412209
-3.764426,142,138.472378
89.664027,1000,139.079554
-70.989918,170,139.186553
71.686806,1000,139.761148
92.627123,1000,140.357902
-70.485324,175,140.467052
277.562042,394,140.693818
80.802059,1000,141.264551
142.006038,1000,141.815753
127.667795,1000,142.385098
138.409896,1000,142.986533
1.970106,109,143.059667
212.835661,848,143.546518
-175.39028,245,143.680735
228.336084,839,144.173025
-131.749127,223,144.290666
-190.352669,399,144.483154
265.10801,655,144.896781
31.924039,1000,145.458917
141.161051,1000,146.038132
-323.904801,452,146.289739
-58.745592,212,146.407949
83.245093,1000,147.003602
-90.707583,1000,147.558664
246.088601,467,147.842635
92.083652,1000,148.435623
239.617397,537,148.755177
175.204016,797,149.236276
-114.917006,194,149.353837
-66.376376,159,149.449019
113.468238,1000,150.036315
-12.530692,1000,150.629336
-257.585347,587,150.935794
266.695024,234,151.075936
-220.325679,732,151.507802
62.805516,1000,152.103045
-116.812843,224,152.238001
115.491699,1000,152.820668
-136.886627,386,153.017864
-19.445459,1000,153.609454
98.906715,1000,154.162504
-139.043225,484,154.459316
115.463621,1000,155.059954
-31.759191,1000,155.620776
158.127482,863,156.132915
20.708843,109,156.219037
-109.175932,387,156.388984
36.548244,1000,156.970788
-39.712397,169,157.074916
-39.416197,1000,157.639873
240.29038,489,157.921156
233.240287,282,158.087039
58.886088,1000,158.652794
71.876719,1000,159.255577
-48.353379,1000,159.840382
239.82939,629,160.239354
-114.263474,235,160.36644
260.127375,680,160.739947
267.113445,424,160.998762
228.08754,389,161.232019
-12.685158,1000,161.806371
266.680969,354,161.996812
-3.766331,1000,162.554994
217.629193,689,162.955841
243.596418,255,163.116873
-6.326042,1000,163.674934
-134.723553,463,163.934553
159.448395,1000,164.524031
-29.91859,387,164.714418
257.622438,490,164.981313
264.663064,203,165.120563
256.398779,444,165.359846
208.165574,358,165.590012
247.47099,469,165.826443
275.56904,358,166.055224
-34.175972,1000,166.558978
251.418563,836,167.039578
16.28305,1000,167.660868
-65.271401,1000,168.231407
248.243864,285,168.422456
247.04764,234,168.561948
231.555356,462,168.855442
-40.547873,1000,169.428719
250.863453,593,169.7549
237.672621,597,170.110439
216.79579,470,170.402021
240.94617,228,170.546982
-54.303579,1000,171.116747
245.751479,508,171.417787
234.97575,318,171.582993
260.716041,287,171.734484
251.958061,407,171.966726
245.609063,340,172.153839
-33.141071,1000,172.713468
-96.228701,138,172.808692
-22.350664,1000,173.468067
-7.218093,387,173.695453
246.456453,243,173.853698
-53.05838,185,173.959216
-3.105793,1000,174.583244
-44.655482,1000,175.188026
238.088477,213,175.322239
259.468291,264,175.460877
250.729835,260,175.616382
-37.405052,1000,176.196593
250.847758,502,176.512491
187.939543,640,176.93768
211.568237,590,177.289212
215.114947,448,177.561748
290.031183,267,177.742342
263.15519,214,177.870622
-14.019495,1000,178.443763
-74.746424,1000,179.064067
-228.161427,143,179.16241
232.887152,680,179.593738
250.897681,277,179.751978
17.124117,1000,180.394626
9.612906,1000,181.017862
-11.287893,1000,181.63552
198.895687,761,182.115361
189.87946,524,182.455618
240.486424,313,182.634913
221.968069,352,182.826123
246.887623,277,182.985294
238.377132,340,183.209255
224.18228,296,183.402571
241.278662,292,183.554559
277.42143,193,183.665905
-12.913872,1000,184.284663
-8.147339,330,184.480988
193.383852,475,184.763558
-33.268848,1000,185.360299
235.410232,261,185.513648
-19.764194,1000,186.107551
246.127138,219,186.240161
-48.192028,1000,186.821325
232.70895,301,187.001952
251.579579,343,187.238814
269.583228,233,187.382964
212.709272,351,187.586413
-231.252662,171,187.671871
245.501793,622,188.073361
226.580231,231,188.184409
265.581568,274,188.331084
225.627262,226,188.476458
247.368203,385,188.700702
284.722238,322,188.883095
-34.144496,1000,189.460938
232.9716,247,189.610029
254.525615,273,189.766886
264.406407,194,189.900241
239.134043,236,190.054648
-46.725375,1000,190.632803
237.797895,314,190.806148
305.999916,233,190.952441
13.253082,225,191.090623
30.993067,216,191.236959
167.579757,622,191.610772
304.307028,252,191.768826
-54.625421,1000,192.365793
212.542602,296,192.565335
-44.863379,1000,193.169453
242.47695,358,193.36307
-24.396119,1000,193.954198
-15.738844,384,194.203877
-44.471025,1000,194.784087
-36.32499,1000,195.407784
-72.234283,1000,195.994645
-1.016002,267,196.148769
224.978831,504,196.459574
223.50187,446,196.745171
258.239517,457,196.99842
-239.451155,424,197.260058
140.303971,524,197.577873
220.045709,320,197.75913
-82.313084,1000,198.34813
-36.72001,1000,198.967256
-13.480528,479,199.253198
249.500828,437,199.542059
258.961907,351,199.732349
250.645221,302,199.941061
243.704067,195,200.0743
236.695339,264,200.216504
287.515039,241,200.338879
187.652874,296,200.52921
245.810401,294,200.701388
-45.399313,1000,201.31091
260.349983,312,201.487119
-54.86269,1000,202.087438
288.545641,289,202.25879
236.783592,308,202.433036
184.226111,645,202.804973
-26.30631,1000,203.418904
18.496228,179,203.538189
-36.251387,1000,204.146211
-29.778799,1000,204.768781
239.031867,530,205.072941
265.213225,314,205.296192
152.8411,390,205.549573
-45.583159,1000,206.17549
-36.224043,1000,206.756455
257.250518,298,206.917757
241.762258,237,207.07002
289.380957,264,207.216603
7.452901,194,207.339785
34.083114,146,207.428917
285.099161,325,207.632159
251.517133,193,207.713342
280.879839,158,207.795578
289.912743,192,207.920876
261.117821,430,208.204587
288.932753,210,208.345905
253.072304,198,208.487138
268.416809,271,208.651234
259.006591,166,208.754444
34.1772,180,208.860492
8.871189,138,208.945779
226.455687,291,209.123832
12.500627,191,209.228952
19.986576,194,209.328119
-31.769124,1000,209.883492
-15.180895,158,209.97066
252.920854,174,210.079789
271.083046,145,210.170469
46.41403,174,210.286546
253.978522,262,210.458709
-15.767659,1000,211.062061
252.559143,167,211.148168
281.965627,302,211.361511
218.449633,346,211.576168
291.886639,388,211.815819
254.967262,176,211.940051
290.324449,205,212.066169
-42.30897,1000,212.632561
247.095037,210,212.759674
-58.976767,1000,213.303363
188.553243,303,213.482471
233.264906,176,213.603184
256.199497,230,213.751508
64.771157,127,213.808993
-79.969385,1000,214.405977
265.470796,165,214.524502
43.709826,118,214.611503
-26.516045,1000,215.202537
250.657183,364,215.413006
-57.154664,1000,216.011894
-284.682995,224,216.144346
49.507661,131,216.242532
258.966825,170,216.357331
-25.192565,1000,216.961311
232.102059,214,217.083311
188.65394,777,217.537153
-52.464255,1000,218.088037
-0.511147,86,218.155038
-45.408043,1000,218.729601
283.128006,213,218.845768
-46.638939,554,219.189388
256.978158,152,219.275919
-14.134408,1000,219.854191
26.772278,145,219.916985
-19.610852,1000,220.56015
268.654171,164,220.63988
216.49102,270,220.793217
42.468432,146,220.889535
294.307739,204,221.03701
-1.513257,1000,221.593673
32.202243,106,221.640781
249.393403,532,221.968465
-28.374451,1000,222.554086
278.029856,180,222.677757
264.618232,368,222.921994
241.050256,412,223.168697
299.449994,338,223.39025
-44.468793,1000,223.978341
281.593706,270,224.127569
277.71692,301,224.318374
221.622056,320,224.509293
296.071595,302,224.680406
274.856123,340,224.894947
264.606759,176,225.007289
-38.666372,1000,225.60002
250.891964,173,225.680073
221.452489,421,225.936852
1.497212,1000,226.586168
52.174823,103,226.661168
237.955591,230,226.785291
257.501136,189,226.901368
276.553208,221,227.026471
254.29675,353,227.212325
298.356474,231,227.355623
250.251051,263,227.546121
23.702695,98,227.609181
-18.123238,223,227.72444
273.628071,287,227.8966
233.458657,415,228.150449
2.146468,1000,228.737761
207.452352,642,229.13693
247.070905,237,229.280049
-20.515108,517,229.581732
272.579529,194,229.708906
257.495503,298,229.904868
174.736383,815,230.371219
270.90359,250,230.516473
271.199795,214,230.627518
57.953431,93,230.696634
262.794598,161,230.807715
272.86377,236,230.942078
168.272339,876,231.495854
-444.968584,456,231.734312
237.679683,199,231.867693
228.539103,405,232.103202
208.964429,675,232.504034
230.088774,318,232.693568
262.167747,358,232.941948
221.536773,556,233.260427
201.827632,532,233.607107
193.00716,437,233.862565
248.919548,224,233.997013
232.692269,247,234.136316
259.414511,413,234.406648
241.988498,428,234.642994
265.681832,220,234.792175
182.568725,927,235.362874
207.7392,235,235.486062
274.724639,264,235.635193
235.718805,344,235.848639
47.381889,142,235.923874
261.292859,156,235.994981
253.745799,247,236.122451
244.695851,406,236.383237
16.983481,155,236.467317
238.578653,345,236.683545
263.692106,261,236.847967
221.127123,697,237.28073
223.28127,746,237.776986
-33.387594,1000,238.437702
264.85209,304,238.615944
245.12917,393,238.891109
259.097146,638,239.297503
279.054055,381,239.538738
223.5966,329,239.733054
256.994362,266,239.886203
256.410294,198,239.993675
-45.810621,1000,240.634959
-9.752848,164,240.747017
244.642431,248,240.880564
281.671072,442,241.187919
19.629285,100,241.243062
44.281315,139,241.3322
269.459381,148,241.404242
227.4318,222,241.512782
247.782594,270,241.676293
252.371576,260,241.828577
186.664576,905,242.370068
-36.838584,1000,242.922784
-1.396096,1000,243.556813
213.685293,532,243.882525
-67.567464,1000,244.500153
-16.771009,1000,245.139308
257.49229,421,245.365487
254.940977,189,245.484788
37.795407,1000,246.087088
-27.149183,1000,246.733675
272.168287,222,246.874124
244.372437,284,247.061782
52.477564,152,247.164891
235.606709,292,247.355189
264.006739,341,247.540234
185.380827,489,247.871836
247.514501,259,248.033012
62.137729,149,248.116241
60.042196,123,248.192343
-12.566241,1000,248.766129
283.060934,207,248.891308
275.378376,240,249.034758
246.51369,215,249.147902
229.358655,329,249.330082
209.963251,277,249.51565
307.687398,432,249.770998
214.172708,502,250.065316
68.730967,155,250.1615
39.226623,122,250.247546
301.293057,272,250.436196
224.819711,403,250.656439
238.746532,506,250.967242
250.947439,184,251.063505
153.93546,783,251.508427
288.291164,205,251.643063
240.228284,282,251.837364
292.187553,228,251.949512
276.106664,320,252.131102
229.322972,149,252.225143
298.405236,244,252.380283
301.609742,265,252.537781
312.170819,201,252.647253
275.530065,365,252.862534
281.467362,261,252.999821
260.074605,242,253.156079
292.445663,176,253.27714
248.257561,308,253.46134
256.204566,261,253.586009
239.810559,204,253.683109
260.435158,259,253.836323
308.760325,284,254.030731
29.593733,1000,254.657927
269.121568,212,254.798189
261.957592,223,254.918699
227.316473,203,255.049699
279.803336,251,255.195745
289.493191,142,255.267126
149.847791,705,255.683211
175.898562,646,256.085819
240.087288,153,256.177932
291.305147,209,256.312009
243.877052,342,256.509669
266.812073,246,256.666283
246.715844,171,256.751326
258.144134,175,256.869601
246.712861,348,257.090111
235.577522,194,257.19061
197.581092,627,257.579932
230.167707,619,257.955611
214.328635,404,258.177411
219.088873,505,258.518495
283.876629,224,258.652831
283.107145,274,258.825198
201.186428,508,259.144359
250.794346,444,259.447177
286.476028,296,259.643864
284.315274,287,259.817211
233.628912,526,260.123708
235.615704,264,260.268949
300.34935,197,260.393236
305.885149,343,260.583596
235.078319,194,260.697853
255.911301,384,260.917771
198.993779,337,261.133284
253.091722,197,261.230926
212.813659,608,261.587235
283.18734,226,261.729513
243.872188,562,262.041177
258.180621,220,262.157352
268.50356,210,262.27754
299.672056,262,262.442378
308.63813,257,262.622792
269.813171,297,262.819074
257.711058,218,262.944117
-8.33188,1000,263.54412
15.1999,168,263.648331
104.298742,1000,264.2317
255.792143,195,264.352073
218.188878,514,264.685519
193.137118,513,264.964022
122.682207,1000,265.587967
219.142597,847,266.109562
156.402782,975,266.700602
205.190957,484,267.004377
285.47574,200,267.146721
188.776133,728,267.575549
267.313858,192,267.687667
149.016695,1000,268.314536
239.907496,258,268.474786
213.209964,531,268.806042
186.344327,179,268.917425
258.280588,144,269.010105
52.262779,146,269.113182
271.521566,298,269.297559
240.562517,743,269.759717
276.691546,172,269.869927
228.883684,256,270.037352
225.04959,730,270.488279
21.655262,104,270.562487
176.750012,697,270.976543
253.308593,176,271.082645
276.392772,280,271.253826
249.247583,324,271.444975
273.662575,189,271.569051
235.299413,507,271.868463
286.817294,236,272.012878
12.771019,90,272.072882
186.490458,673,272.451516
253.631181,203,272.598615
263.753316,275,272.767803
230.184634,326,272.968683
260.692696,420,273.244851
38.042829,154,273.32792
16.62444,101,273.404968
294.359954,263,273.592667
230.145166,460,273.829918
236.035652,431,274.103125
244.01953,267,274.268184
49.615117,1000,274.895933
254.536642,210,275.025285
303.900046,209,275.167448
185.951104,764,275.637447
270.712051,309,275.822539
195.890764,234,275.975934
261.570162,207,276.099302
258.904179,466,276.381212
-49.387123,263,276.539367
252.565767,355,276.767683
229.800477,238,276.893324
181.95915,705,277.331657
260.143979,211,277.457807
285.824988,190,277.556154
205.994834,599,277.903262
231.960873,249,278.07664
130.136164,974,278.596541
267.777445,473,278.923584
208.587936,827,279.422849
190.08536,727,279.848202
220.676865,246,279.991379
191.785448,628,280.356874
193.78235,791,280.848699
198.835764,585,281.196114
248.385077,480,281.506015
244.044871,212,281.66325
296.385901,274,281.807468
248.135835,341,282.044991
195.295687,705,282.495237
169.083438,865,283.031444
265.578874,307,283.214095
245.351463,234,283.380374
258.613271,438,283.648434
246.237625,260,283.8038
-30.134172,739,284.240408
-24.987447,1000,284.854078
-12.510898,1000,285.442241
-40.252204,1000,286.015427
261.961589,241,286.166548
257.807288,222,286.325769
240.642079,312,286.553353
247.957469,382,286.771811
112.241554,1000,287.333552
275.359109,245,287.470918
270.00066,276,287.64211
215.309864,590,287.978296
269.278704,222,288.123547
10.077217,206,288.245883
49.231489,1000,288.890762
262.614816,207,289.011921
259.885899,191,289.1292
139.7069,689,289.509854
242.688357,324,289.686148
15.685416,1000,290.234283
220.311127,622,290.559327
275.333188,268,290.726633
38.8465,164,290.800633
-56.144319,1000,291.389168
284.871668,390,291.639867
-44.662433,1000,292.227178
-35.168627,1000,292.843111
-79.953118,1000,293.450614
164.097687,899,293.940393
-12.342217,1000,294.562388
220.167638,250,294.720632
-30.205732,1000,295.308507
266.512184,236,295.436495
-65.615374,1000,296.008585
172.51084,727,296.424915
277.006245,193,296.537334
243.58715,467,296.836889
239.672224,356,297.057766
27.675437,1000,297.616532
193.411876,563,297.904136
-132.450237,207,298.045197
-47.138709,1000,298.611039
242.670581,628,298.975507
170.276872,588,299.303247
-22.258118,1000,299.911843
3.998908,1000,300.529825
-380.977452,929,301.087824
-40.747153,1000,301.73663
294.170925,245,301.896838
224.128987,316,302.106487
229.279869,625,302.497983
217.952625,476,302.766739
225.454415,820,303.272089
247.233077,396,303.496134
-61.496714,390,303.723976
308.331039,285,303.905314
275.834228,568,304.247365
-259.967787,487,304.502719
223.644897,320,304.676954
203.305619,507,304.992998
305.43978,252,305.127175
209.772953,535,305.434584
-150.200822,309,305.633794
263.934617,247,305.787528
245.519242,182,305.8826
163.211253,844,306.397655
214.741939,413,306.655876
232.812753,296,306.817923
-186.416566,209,306.91915
221.238024,312,307.115843
277.43286,399,307.314545
235.095332,326,307.516677
285.145357,374,307.734009
285.884427,251,307.889411
-297.137953,159,307.994637
262.405426,376,308.223346
277.138994,705,308.64607
258.433726,275,308.817619
280.014985,281,308.984772
266.173133,285,309.163122
-244.299259,567,309.510523
230.442915,393,309.744974
268.295641,264,309.913212
242.006225,296,310.095719
307.491893,395,310.350809
29.409428,150,310.422157
273.798308,279,310.624695
224.127526,435,310.884272
-236.309148,603,311.245976
262.783423,282,311.446264
206.943111,517,311.752064
269.551223,282,311.920177
318.736132,255,312.088413
27.202626,98,312.152617
250.215369,240,312.288259
234.279486,415,312.537803
32.260692,146,312.62388
254.874295,445,312.877136
-127.998493,492,313.179696
256.907887,428,313.435635
273.080283,286,313.603064
260.535399,251,313.764213
40.021818,140,313.853213
-226.04585,166,313.942213
231.827393,368,314.17843
259.034737,455,314.450721
-29.622321,230,314.60384
241.399374,273,314.762993
-69.357511,211,314.872117
26.642227,172,314.968117
239.803278,235,315.097466
46.971916,165,315.178705
13.558611,100,315.225837
269.965765,206,315.340168
265.616965,308,315.520848
230.228563,306,315.733307
233.928226,445,315.973083
235.170245,333,316.195344
203.469423,382,316.403643
261.840439,177,316.51995
269.947987,251,316.652197
263.295353,376,316.883597
253.004527,238,317.036817
248.823993,306,317.209513
236.6939,302,317.430086
159.967282,453,317.714467
309.246912,240,317.861003
-447.946373,914,318.38798
-229.021842,268,318.526975
287.009959,393,318.747606
-269.169045,571,319.104006
257.85342,221,319.222064
245.857506,239,319.383969
249.891838,267,319.535199
-211.837781,493,319.829206
-295.40181,408,320.066726
23.552141,273,320.213864
264.282536,197,320.335348
246.264579,264,320.516683
55.649222,1000,321.112967
260.129932,797,321.583944
266.862481,287,321.766196
275.267114,222,321.912416
276.168263,371,322.154188
261.894373,292,322.33066
292.823639,392,322.592343
-10.274204,1000,323.209909
122.329994,700,323.614917
215.666075,327,323.819137
242.127061,320,324.000423
-159.748848,466,324.249588
265.958558,486,324.507591
-251.617618,774,324.982161
-207.380461,569,325.337004
27.95232,180,325.426068
239.339601,381,325.670584
-51.528942,196,325.760802
286.342386,211,325.895266
274.538993,190,326.012441
243.644836,380,326.205641
245.395515,352,326.42313
243.393905,505,326.719697
233.19389,362,326.953948
-249.044252,532,327.281174
32.254348,119,327.360355
255.725589,293,327.540512
-268.163636,575,327.871691
275.215341,496,328.18632
269.635162,261,328.362885
247.796976,531,328.684677
278.82253,192,328.778729
-17.67339,1000,329.373676
-24.876416,1000,329.972377
225.980527,396,330.209392
-3.098026,1000,330.814276
113.44156,949,331.322696
-65.555383,1000,331.914804
278.69236,184,332.043077
-17.40966,158,332.132118
246.660872,604,332.480848
19.918005,114,332.554985
39.203825,132,332.642128
-24.696555,1000,333.245418
274.09837,341,333.429506
-28.10986,1000,334.076914
38.173084,97,334.123031
287.635315,270,334.250385
-31.147054,1000,334.880286
288.685689,406,335.12177
239.119517,687,335.592945
257.243359,220,335.71905
41.474206,131,335.806054
274.927642,318,335.992387
10.793375,83,336.032442
260.556097,216,336.146438
246.118771,149,336.233983
290.742823,482,336.517695
224.569069,493,336.841169
248.768089,385,337.057663
289.70172,274,337.225015
34.748356,144,337.298072
247.353915,591,337.685061
287.23466,283,337.822316
276.272398,297,338.01343
276.507902,181,338.116818
227.867051,461,338.374303
-19.373678,115,338.445411
278.603326,211,338.568672
289.529673,251,338.733739
298.819318,379,338.98095
181.919289,681,339.373613
221.812871,271,339.532106
261.818168,463,339.798404
284.797228,243,339.941938
271.196325,367,340.146711
-12.442261,125,340.226931
35.619482,181,340.328836
27.491579,164,340.437014
247.103966,167,340.52316
18.252537,119,340.602935
-17.84428,103,340.675063
271.741935,407,340.919324
14.517148,110,340.997439
-39.553808,113,341.047439
7.122828,150,341.144534
284.191676,412,341.382697
277.235075,250,341.536048
248.630187,242,341.696572
0.26353,110,341.753803
34.859478,149,341.833802
50.981902,252,341.982941
19.470898,345,342.221178
242.212842,234,342.357428
260.960305,484,342.684531
277.125527,267,342.838743
30.824786,117,342.908824
245.223973,584,343.245837
290.915929,471,343.534385
279.781377,314,343.731115
34.331212,142,343.804667
17.382918,132,343.879367
244.068223,232,344.018743
23.327363,177,344.114063
260.796213,262,344.271462
19.0707,77,344.30753
279.357808,489,344.589741
-177.528684,116,344.645812
114.884267,1000,345.249959
19.330485,115,345.316001
262.31121,297,345.503411
-3.276496,103,345.569457
21.274864,138,345.664458
203.434814,199,345.789276
42.024715,94,345.841501
19.905386,179,345.94274
254.986115,418,346.172204
52.959124,96,346.225304
261.749599,182,346.344394
260.918689,171,346.454536
231.752831,421,346.726867
281.184691,215,346.877086
254.249337,292,347.01955
56.420349,127,347.104727
41.771874,158,347.190256
64.565612,144,347.295256
32.044847,101,347.348456
247.270463,328,347.551824
254.253774,373,347.744331
56.241859,104,347.799513
282.285306,284,347.964235
42.967936,170,348.055307
239.728011,379,348.276514
268.673317,322,348.48369
281.377322,225,348.605742
295.515549,178,348.715121
241.243073,221,348.854477
43.441186,104,348.934976
32.362883,101,348.992985
28.171837,357,349.211616
14.370586,155,349.285664
274.54567,190,349.417881
270.987545,168,349.528928
4.607445,134,349.618117
270.340787,229,349.745678
242.713677,169,349.857731
262.447372,270,350.000057
272.127833,215,350.134862
14.358367,128,350.232087
39.588637,78,350.270151
288.833069,283,350.443426
254.706046,524,350.79789
250.126076,212,350.914011
-7.177245,108,350.984012
280.669006,261,351.116066
274.417037,181,351.239305
258.213092,196,351.366477
249.573079,427,351.643894
251.59604,344,351.82915
249.26681,237,351.988316
247.517295,192,352.112618
296.912116,248,352.282863
215.574911,601,352.645119
271.605953,374,352.838424
195.164717,246,352.991946
267.149139,195,353.102144
-95.144187,147,353.202206
48.337648,96,353.252295
236.598099,203,353.376768
254.370841,219,353.507069
260.042105,260,353.689971
54.686875,124,353.766243
229.347618,283,353.957014
247.593595,381,354.171328
262.311598,376,354.39437
247.663354,574,354.737775
215.793497,553,355.059433
33.532529,122,355.134546
239.947011,242,355.273901
264.889833,277,355.443719
254.9501,313,355.625468
-11.665376,104,355.691518
294.302291,681,356.109016
-5.148656,406,356.31515
248.397163,277,356.4753
266.820671,357,356.703046
264.251221,255,356.877163
272.385873,288,357.056271
192.929413,792,357.564318
283.309574,210,357.691489
162.371933,614,358.025738
272.304208,262,358.191871
284.92899,208,358.324974
257.225542,319,358.528078
241.970801,641,358.905784
249.605282,157,359.007167
242.71869,686,359.385145
273.719713,361,359.564287
270.313969,186,359.668562
-106.718097,147,359.736692
257.075099,234,359.874966
227.361772,449,360.161574
289.200342,188,360.293834
237.408102,358,360.520251
-110.992277,134,360.61655
241.479962,527,360.923479
130.729777,703,361.363399
-114.771947,125,361.441695
289.732085,272,361.608971
261.550056,191,361.719815
223.224415,362,361.971295
283.225133,213,362.099646
280.899958,359,362.307018
235.373474,298,362.472387
212.995006,281,362.637675
278.782705,307,362.797029
270.831245,356,362.996527
256.394297,246,363.157845
296.625746,301,363.32531
296.960318,237,363.455421
266.344582,346,363.670075
294.079671,320,363.857364
-63.176566,204,363.988551
263.850731,275,364.161761
202.475924,791,364.661101
253.502162,216,364.782101
234.759724,240,364.927753
266.876856,281,365.117356
243.991793,335,365.285407
205.979451,492,365.601056
278.815052,380,365.806183
240.380012,247,365.942291
249.643107,362,366.162637
258.019787,565,366.476947
268.356248,332,366.67412
262.427871,532,366.951476
245.498822,255,367.081527
257.550032,311,367.267148
275.70206,213,367.394217
201.518264,557,367.751693
255.449553,219,367.885815
284.008447,322,368.06586
284.571142,273,368.253291
258.077856,345,368.46964
257.128449,245,368.632951
246.609371,300,368.786146
244.853642,290,368.964234
55.995985,1000,369.520261
277.123141,336,369.703095
244.395139,193,369.80433
296.720151,262,369.973193
274.479221,149,370.070357
255.025555,203,370.195359
288.493616,249,370.342964
257.935106,507,370.631428
299.003825,260,370.793874
255.400233,227,370.934276
265.286748,311,371.158784
273.572749,348,371.356941
239.625456,181,371.472803
252.104584,345,371.652506
264.198473,425,371.918374
10.233107,218,372.045373
241.243318,339,372.250934
274.494469,246,372.416354
270.054937,283,372.568652
276.576809,359,372.765124
207.545682,681,373.206604
271.247942,443,373.510779
242.382272,318,373.721256
275.634837,292,373.888443
260.687313,417,374.128129
241.635764,312,374.309631
241.877442,232,374.476688
282.262966,174,374.601048
266.747872,203,374.721304
273.383754,236,374.856822
255.279894,382,375.107636
263.837981,243,375.257985
239.282705,283,375.441215
236.562782,296,375.581632
251.321315,300,375.762901
226.47162,243,375.913091
277.22797,392,376.141242
269.176005,334,376.35879
248.597316,324,376.546093
237.209509,200,376.660194
234.267642,355,376.901616
281.485384,281,377.064849
277.847973,230,377.203175
282.587542,234,377.373411
148.423848,624,377.754541
230.270325,499,378.048723
200.593215,455,378.341037
225.261006,612,378.719838
195.586794,584,379.117813
249.871277,453,379.410724
230.832452,653,379.813221
223.741688,911,380.377401
181.07951,696,380.768243
210.327212,553,381.097101
208.466165,406,381.347532
209.058967,902,381.868357
257.04623,402,382.10456
220.563861,289,382.276887
259.336148,262,382.440348
219.378265,431,382.69948
286.599565,302,382.880621
239.347692,234,383.02925
234.166105,512,383.340735
272.055265,293,383.531767
257.520338,280,383.676818
