#{"t_start": 1777563099.7796097, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.705,5,110.82165
0.705,5,110.828785
0.705,5,110.833784
0.705,5,110.838784
0.646,6,110.84683
0.705,5,110.85183
0.705,5,110.85683
0.705,5,110.86188
0.705,5,110.87188
0.705,5,110.875879
0.705,5,110.878879
0.705,5,110.882879
0.705,5,110.887879
0.528,8,110.894048
0.587,7,110.898047
0.705,5,110.903047
0.705,5,110.907049
0.705,5,110.912227
0.705,5,110.917226
0.705,5,110.925274
0.705,5,110.930273
0.705,5,110.934273
0.705,5,110.939273
0.705,5,110.947385
0.646,6,110.952385
0.705,5,110.956385
0.705,5,110.960585
0.705,5,110.963584
0.705,5,110.968584
0.646,6,110.979649
0.705,5,110.984648
0.705,5,110.989649
0.705,5,110.994648
0.705,5,110.999649
0.705,5,111.001649
0.705,5,111.005648
0.705,5,111.008713
0.705,5,111.013713
0.705,5,111.017713
0.587,7,111.023712
0.646,6,111.02683
0.705,5,111.02983
0.705,5,111.03483
0.705,5,111.040872
0.705,5,111.045872
0.705,5,111.049872
0.705,5,111.058007
0.705,5,111.063006
0.705,5,111.068006
0.646,6,111.076149
0.705,5,111.081149
0.705,5,111.089149
0.705,5,111.094149
0.705,5,111.099149
0.705,5,111.102149
0.705,5,111.106148
0.705,5,111.110148
0.705,5,111.115149
0.587,7,111.121148
0.705,5,111.127227
0.705,5,111.130227
0.705,5,111.134225
0.705,5,111.137225
0.705,5,111.142311
0.587,7,111.147311
0.705,5,111.152312
0.646,6,111.155312
0.646,6,111.161369
0.705,5,111.165368
0.705,5,111.168368
0.705,5,111.172368
0.705,5,111.178112
0.705,5,111.182626
0.705,5,111.187629
0.705,5,111.193687
0.705,5,111.204685
0.646,6,111.210686
0.705,5,111.215685
0.705,5,111.222686
0.705,5,111.228758
0.705,5,111.233758
0.646,6,111.238758
0.705,5,111.242816
0.705,5,111.246816
0.705,5,111.249816
0.705,5,111.254816
0.528,8,111.260869
0.705,5,111.265868
0.705,5,111.270868
0.705,5,111.275919
0.705,5,111.283919
0.705,5,111.289919
0.646,6,111.29498
0.646,6,111.29998
0.646,6,111.30298
0.705,5,111.312049
0.705,5,111.316049
0.705,5,111.319049
0.705,5,111.323049
0.705,5,111.328048
0.705,5,111.332048
0.705,5,111.335048
0.646,6,111.341048
0.705,5,111.344108
0.705,5,111.347107
0.646,6,111.353108
0.705,5,111.356108
0.646,6,111.360168
0.705,5,111.365168
0.705,5,111.369168
0.705,5,111.372168
0.646,6,111.377219
0.646,6,111.381219
0.705,5,111.385219
0.705,5,111.390219
0.646,6,111.393276
0.705,5,111.397276
0.705,5,111.402276
0.705,5,111.406275
0.646,6,111.412329
0.705,5,111.423329
0.705,5,111.427392
0.705,5,111.431392
0.528,8,111.437393
0.705,5,111.440391
0.705,5,111.445391
0.705,5,111.448391
0.705,5,111.451391
0.705,5,111.455391
0.705,5,111.460453
0.705,5,111.464453
0.705,5,111.467453
0.705,5,111.470452
0.646,6,111.478506
0.705,5,111.483507
0.705,5,111.488506
0.705,5,111.496559
0.705,5,111.500559
0.646,6,111.504558
0.705,5,111.510615
0.705,5,111.513614
0.646,6,111.517614
0.705,5,111.522614
0.705,5,111.526676
0.705,5,111.530676
0.705,5,111.537676
0.705,5,111.542675
0.705,5,111.545676
0.705,5,111.550675
0.705,5,111.555675
0.705,5,111.562675
0.705,5,111.568675
0.705,5,111.573676
0.587,7,111.581727
0.705,5,111.586727
0.705,5,111.59178
0.705,5,111.598779
0.705,5,111.603779
0.705,5,111.608967
0.705,5,111.61297
0.705,5,111.617971
0.705,5,111.621972
0.587,7,111.627205
0.705,5,111.633201
0.705,5,111.637201
0.705,5,111.646353
0.705,5,111.653352
0.705,5,111.659353
0.705,5,111.664352
0.705,5,111.668353
0.469,9,111.679474
0.705,5,111.684474
0.705,5,111.688474
0.705,5,111.691584
0.705,5,111.695585
0.705,5,111.700584
0.646,6,111.704585
0.705,5,111.709869
0.705,5,111.713867
0.705,5,111.716867
0.705,5,111.720866
0.705,5,111.726055
0.705,5,111.729055
0.705,5,111.733055
0.705,5,111.737054
0.705,5,111.745141
0.705,5,111.749141
0.646,6,111.758193
0.705,5,111.763192
0.705,5,111.766192
0.705,5,111.769192
0.705,5,111.773193
0.705,5,111.778193
0.705,5,111.782192
0.705,5,111.785192
0.705,5,111.788193
0.646,6,111.794192
0.705,5,111.797192
0.705,5,111.801192
0.705,5,111.807192
0.705,5,111.812316
0.705,5,111.817315
0.705,5,111.822315
0.705,5,111.830385
0.646,6,111.835386
0.705,5,111.840386
0.705,5,111.8475
0.705,5,111.8525
0.705,5,111.85755
0.705,5,111.866907
0.705,5,111.877926
0.705,5,111.883926
0.587,7,111.894022
0.705,5,111.897023
0.705,5,111.901022
0.587,7,111.911097
0.705,5,111.916097
0.705,5,111.920097
0.705,5,111.928287
0.705,5,111.933287
0.705,5,111.938287
0.705,5,111.943412
0.705,5,111.950412
0.705,5,111.955411
0.705,5,111.960627
0.705,5,111.965627
0.705,5,111.975736
0.705,5,111.981737
0.646,6,111.984735
0.705,5,111.988736
0.705,5,111.992735
0.705,5,111.996735
0.705,5,111.999735
0.705,5,112.004735
0.528,8,112.010803
0.705,5,112.013803
0.705,5,112.017802
0.705,5,112.020802
0.705,5,112.02598
0.705,5,112.029979
0.705,5,112.032979
0.705,5,112.035979
0.705,5,112.042145
0.646,6,112.046145
0.646,6,112.051144
0.705,5,112.054143
0.587,7,112.060345
0.705,5,112.064346
0.705,5,112.067344
0.705,5,112.073346
0.646,6,112.080462
0.705,5,112.088463
0.528,8,112.094463
0.705,5,112.097462
0.705,5,112.102462
0.705,5,112.106463
0.705,5,112.109642
0.705,5,112.113642
0.705,5,112.118641
0.587,7,112.122641
0.705,5,112.127697
0.587,7,112.130696
0.705,5,112.134696
0.705,5,112.137696
0.705,5,112.140746
0.705,5,112.143745
0.705,5,112.148744
0.705,5,112.152744
0.705,5,112.156744
0.705,5,112.159808
0.705,5,112.165807
0.705,5,112.170807
0.705,5,112.176871
0.705,5,112.18287
0.705,5,112.190929
0.705,5,112.198927
0.705,5,112.203927
0.705,5,112.208927
0.705,5,112.216927
0.705,5,112.221927
0.646,6,112.227083
0.705,5,112.234083
0.646,6,112.240082
0.646,6,112.246135
0.646,6,112.249135
0.705,5,112.252136
0.587,7,112.258132
0.705,5,112.261132
0.705,5,112.266133
0.705,5,112.270132
0.705,5,112.274129
0.705,5,112.277129
0.646,6,112.283128
0.705,5,112.286128
0.705,5,112.290128
0.705,5,112.295273
0.705,5,112.298273
0.705,5,112.302273
0.705,5,112.309321
0.705,5,112.317319
0.587,7,112.323318
0.705,5,112.330317
0.705,5,112.335317
0.705,5,112.340317
0.646,6,112.348447
0.705,5,112.353446
0.646,6,112.358565
0.705,5,112.365565
0.705,5,112.370564
0.705,5,112.37571
0.705,5,112.38071
0.587,7,112.38871
0.705,5,112.393744
0.705,5,112.400743
0.646,6,112.404743
0.705,5,112.407824
0.528,8,112.412823
0.705,5,112.421823
0.469,9,112.426824
0.705,5,112.429822
0.705,5,112.433822
0.705,5,112.439822
0.587,7,112.444944
0.705,5,112.452943
0.705,5,112.458054
0.646,6,112.463053
0.705,5,112.471052
0.705,5,112.47618
0.705,5,112.481179
0.705,5,112.486179
0.705,5,112.493356
0.705,5,112.498355
0.705,5,112.503355
0.528,8,112.511401
0.705,5,112.516401
0.705,5,112.52646
0.705,5,112.529461
0.705,5,112.53346
0.705,5,112.53646
0.705,5,112.541459
0.705,5,112.544459
0.705,5,112.547459
0.646,6,112.553459
0.705,5,112.556463
0.705,5,112.561532
0.705,5,112.566532
0.705,5,112.573532
0.705,5,112.579596
0.705,5,112.583596
0.705,5,112.588597
0.646,6,112.596712
0.705,5,112.601712
0.528,8,112.609757
0.705,5,112.614757
0.705,5,112.621757
0.587,7,112.627756
0.705,5,112.634757
0.705,5,112.64284
0.705,5,112.646839
0.705,5,112.650839
0.705,5,112.655839
0.705,5,112.658839
0.705,5,112.662839
0.705,5,112.665838
0.705,5,112.670839
0.705,5,112.674839
0.705,5,112.67884
0.705,5,112.683839
0.705,5,112.691961
0.705,5,112.69696
0.646,6,112.701961
0.705,5,112.709005
0.705,5,112.714005
0.705,5,112.719004
0.705,5,112.724055
0.705,5,112.732054
0.705,5,112.737054
0.705,5,112.742191
0.705,5,112.74919
0.587,7,112.75519
0.705,5,112.75819
0.705,5,112.76319
0.705,5,112.76619
0.705,5,112.76919
0.705,5,112.77219
0.646,6,112.77731
0.646,6,112.78131
0.705,5,112.78631
0.705,5,112.78931
0.705,5,112.79247
0.705,5,112.796469
0.646,6,112.801469
0.705,5,112.806471
0.705,5,112.812515
0.705,5,112.819515
0.705,5,112.824641
0.646,6,112.828639
0.705,5,112.833639
0.705,5,112.83664
0.705,5,112.840756
0.705,5,112.844754
0.41,10,112.852754
0.705,5,112.855754
0.646,6,112.866876
0.705,5,112.872877
0.705,5,112.877877
0.705,5,112.882876
0.705,5,112.890951
0.705,5,112.89595
0.646,6,112.900949
0.705,5,112.909108
0.705,5,112.914108
0.705,5,112.919108
0.705,5,112.923107
0.705,5,112.930303
0.705,5,112.933302
0.705,5,112.936302
0.705,5,112.940302
0.705,5,112.945425
0.705,5,112.948424
0.705,5,112.952423
0.646,6,112.959582
0.705,5,112.964581
0.705,5,112.972581
0.705,5,112.977582
0.705,5,112.985582
0.705,5,112.990582
0.646,6,112.995582
0.646,6,113.003582
0.705,5,113.008716
0.705,5,113.014714
0.705,5,113.021713
0.587,7,113.027896
0.705,5,113.034897
0.587,7,113.039901
0.705,5,113.046083
0.705,5,113.049084
0.705,5,113.053083
0.646,6,113.058163
0.705,5,113.063156
0.705,5,113.068156
0.705,5,113.073156
0.705,5,113.083223
0.646,6,113.087223
0.705,5,113.090223
0.646,6,113.096223
0.587,7,113.101759
0.705,5,113.104769
0.705,5,113.108344
0.705,5,113.111847
0.705,5,113.116847
0.705,5,113.119848
0.705,5,113.123847
0.587,7,113.12991
0.646,6,113.13391
0.705,5,113.13891
0.705,5,113.142965
0.587,7,113.147964
0.646,6,113.151963
0.587,7,113.160023
0.705,5,113.166022
0.705,5,113.171021
0.705,5,113.179086
0.705,5,113.184086
0.705,5,113.192142
0.646,6,113.198142
0.705,5,113.200142
0.705,5,113.204142
0.705,5,113.210142
0.705,5,113.217142
0.705,5,113.223142
0.705,5,113.228142
0.646,6,113.237143
0.705,5,113.242233
0.705,5,113.247233
0.646,6,113.254233
0.705,5,113.258294
0.646,6,113.262294
0.705,5,113.267294
0.705,5,113.271294
0.705,5,113.275365
0.587,7,113.280365
0.705,5,113.284365
0.705,5,113.288364
0.705,5,113.296434
0.705,5,113.303434
0.705,5,113.308434
0.705,5,113.314434
0.705,5,113.321434
0.705,5,113.326504
0.705,5,113.329503
0.705,5,113.332503
0.587,7,113.337503
0.705,5,113.340615
0.705,5,113.345614
0.705,5,113.348614
0.587,7,113.352614
0.646,6,113.358678
0.705,5,113.363678
0.705,5,113.372678
0.705,5,113.377734
0.646,6,113.381734
0.705,5,113.387734
0.646,6,113.390788
0.705,5,113.393788
0.705,5,113.401786
0.705,5,113.406786
0.705,5,113.414843
0.705,5,113.420845
0.587,7,113.428843
0.705,5,113.432843
0.705,5,113.437844
0.705,5,113.441926
0.646,6,113.444926
0.705,5,113.451926
0.705,5,113.456926
0.705,5,113.462052
0.705,5,113.467052
0.705,5,113.475093
0.705,5,113.480093
0.705,5,113.485093
0.705,5,113.490093
0.587,7,113.498207
0.705,5,113.504206
0.705,5,113.512285
0.705,5,113.517285
0.705,5,113.526331
0.705,5,113.530331
0.705,5,113.535331
0.705,5,113.538331
0.705,5,113.54433
0.705,5,113.54933
0.705,5,113.55733
0.705,5,113.56233
0.705,5,113.56733
0.705,5,113.571718
0.705,5,113.579764
0.705,5,113.584767
0.705,5,113.588769
0.705,5,113.593961
0.705,5,113.600961
0.646,6,113.60596
0.646,6,113.614099
0.528,8,113.622098
0.587,7,113.628141
0.705,5,113.639141
0.705,5,113.64414
0.705,5,113.64914
0.705,5,113.65414
0.705,5,113.66214
0.587,7,113.66714
0.705,5,113.67414
0.705,5,113.677194
0.705,5,113.681194
0.705,5,113.684194
0.705,5,113.690193
0.705,5,113.693305
0.705,5,113.696304
0.587,7,113.702304
0.587,7,113.707413
0.705,5,113.711411
0.705,5,113.714411
0.646,6,113.719411
0.705,5,113.723411
0.646,6,113.727576
0.705,5,113.731576
0.705,5,113.735576
0.587,7,113.747745
0.646,6,113.750745
0.705,5,113.753745
0.705,5,113.758744
0.705,5,113.762744
0.705,5,113.765744
0.705,5,113.768744
0.705,5,113.773745
0.705,5,113.777803
0.646,6,113.781805
0.705,5,113.786804
0.705,5,113.789803
0.705,5,113.793942
0.705,5,113.796942
0.646,6,113.801942
0.646,6,113.805941
0.705,5,113.811114
0.705,5,113.814114
0.646,6,113.818113
0.705,5,113.825174
0.587,7,113.831174
0.705,5,113.839173
0.646,6,113.844251
0.705,5,113.849251
0.705,5,113.860302
0.646,6,113.865302
0.705,5,113.870305
0.705,5,113.877306
0.705,5,113.882809
0.587,7,113.889811
0.705,5,113.895282
0.705,5,113.900282
0.587,7,113.908334
0.705,5,113.913333
0.528,8,113.917882
0.705,5,113.920882
0.646,6,113.925058
0.705,5,113.928565
0.705,5,113.932564
0.705,5,113.940564
0.705,5,113.945683
0.587,7,113.953682
0.646,6,113.958806
0.705,5,113.965806
0.705,5,113.973807
0.646,6,113.979309
0.705,5,113.982311
0.705,5,113.987312
0.705,5,113.989814
0.705,5,113.993942
0.587,7,113.997942
0.705,5,114.000942
0.705,5,114.002943
0.705,5,114.007996
0.705,5,114.011993
0.705,5,114.014992
0.705,5,114.018993
0.705,5,114.022993
0.705,5,114.02712
0.705,5,114.033119
0.705,5,114.038119
0.705,5,114.045261
0.705,5,114.050261
0.587,7,114.058309
0.705,5,114.064308
0.705,5,114.069308
0.705,5,114.07735
0.646,6,114.08535
0.705,5,114.090349
0.705,5,114.095349
0.705,5,114.102349
0.705,5,114.107349
0.705,5,114.111406
0.646,6,114.116406
0.705,5,114.1204
0.705,5,114.1234
0.705,5,114.126536
0.705,5,114.130536
0.705,5,114.133537
0.705,5,114.137535
0.587,7,114.143534
0.705,5,114.146535
0.705,5,114.149535
0.705,5,114.154535
0.705,5,114.159662
0.705,5,114.164661
0.705,5,114.169661
0.705,5,114.177784
0.705,5,114.184783
0.705,5,114.190785
0.705,5,114.196783
0.292,12,114.217783
0.705,5,114.227031
0.705,5,114.233028
0.705,5,114.238029
0.705,5,114.243236
0.646,6,114.250235
0.705,5,114.255235
0.705,5,114.260397
0.705,5,114.268397
0.587,7,114.273397
0.705,5,114.28158
0.705,5,114.28558
0.646,6,114.28958
0.705,5,114.298664
0.705,5,114.301664
0.705,5,114.304664
0.705,5,114.309664
0.705,5,114.317665
0.705,5,114.322665
0.587,7,114.330728
0.705,5,114.335727
0.705,5,114.340786
0.705,5,114.343785
0.705,5,114.347785
0.705,5,114.350786
0.705,5,114.353786
0.705,5,114.357847
0.705,5,114.362845
0.705,5,114.365845
0.705,5,114.369845
0.705,5,114.374904
0.705,5,114.382904
0.705,5,114.386903
0.469,9,114.397022
0.646,6,114.407249
0.705,5,114.413247
0.705,5,114.417247
0.705,5,114.422247
0.705,5,114.430247
0.705,5,114.435247
0.705,5,114.439247
0.705,5,114.444419
0.705,5,114.451419
0.646,6,114.457534
0.587,7,114.463535
0.705,5,114.466533
0.705,5,114.469532
0.705,5,114.474663
0.705,5,114.477663
0.705,5,114.480661
0.646,6,114.485662
0.705,5,114.489662
0.705,5,114.493776
0.705,5,114.496778
0.705,5,114.502779
0.646,6,114.505778
0.705,5,114.51303
0.646,6,114.520031
0.705,5,114.523031
0.705,5,114.526031
0.587,7,114.532031
0.705,5,114.53503
0.705,5,114.541031
0.646,6,114.544157
0.646,6,114.550157
0.705,5,114.553157
0.705,5,114.556157
0.705,5,114.560344
0.705,5,114.567343
0.646,6,114.573661
0.705,5,114.57888
0.705,5,114.586002
0.705,5,114.590002
0.705,5,114.59518
0.705,5,114.600179
0.646,6,114.608349
0.705,5,114.612349
0.705,5,114.617348
0.587,7,114.628401
0.705,5,114.631401
0.705,5,114.636401
0.705,5,114.640401
0.705,5,114.643401
0.705,5,114.647401
0.705,5,114.652402
0.705,5,114.655401
0.705,5,114.658541
0.587,7,114.66354
0.705,5,114.66654
0.705,5,114.669539
0.705,5,114.674707
0.705,5,114.677707
0.587,7,114.683705
0.705,5,114.688705
0.705,5,114.693749
0.705,5,114.698749
0.705,5,114.70575
0.705,5,114.710877
0.705,5,114.714876
0.705,5,114.717875
0.705,5,114.722875
0.705,5,114.725875
0.705,5,114.730875
0.646,6,114.738876
0.705,5,114.742875
0.705,5,114.745876
0.705,5,114.748875
0.705,5,114.753875
0.705,5,114.756876
0.705,5,114.760934
0.705,5,114.763934
0.705,5,114.768934
0.705,5,114.772935
0.705,5,114.776108
0.587,7,114.783108
0.705,5,114.788108
0.705,5,114.793308
0.705,5,114.801308
0.705,5,114.805308
0.705,5,114.810485
0.587,7,114.818485
0.646,6,114.8246
0.705,5,114.831599
0.705,5,114.836599
0.705,5,114.844661
0.705,5,114.848662
0.705,5,114.853662
0.705,5,114.857662
0.705,5,114.861661
0.705,5,114.864661
0.705,5,114.869662
0.705,5,114.872662
0.705,5,114.876714
0.705,5,114.879714
0.705,5,114.884713
0.705,5,114.888713
0.705,5,114.89191
0.705,5,114.895909
0.705,5,114.900909
0.705,5,114.903909
0.705,5,114.906909
0.705,5,114.911069
0.705,5,114.918069
0.705,5,114.92207
0.705,5,114.927228
0.587,7,114.935226
0.587,7,114.946703
0.705,5,114.952703
0.705,5,114.957703
0.528,8,114.965703
0.705,5,114.971703
0.705,5,114.979772
0.705,5,114.984772
0.705,5,114.989772
0.705,5,114.994835
0.705,5,115.002835
0.587,7,115.008891
0.705,5,115.013893
0.705,5,115.016893
0.705,5,115.019893
0.646,6,115.026965
0.705,5,115.031972
0.646,6,115.034971
0.705,5,115.039483
0.705,5,115.043288
0.705,5,115.046332
0.705,5,115.049332
0.705,5,115.060397
0.705,5,115.066398
0.705,5,115.071397
0.587,7,115.080397
0.705,5,115.085397
0.646,6,115.093468
0.705,5,115.098468
0.705,5,115.103468
0.705,5,115.10852
0.705,5,115.11652
0.705,5,115.12152
0.705,5,115.12658
0.705,5,115.131581
0.705,5,115.13958
0.705,5,115.143644
0.705,5,115.146643
0.705,5,115.150637
0.705,5,115.155637
0.705,5,115.159702
0.705,5,115.162702
0.705,5,115.170701
0.646,6,115.176702
0.705,5,115.179701
0.705,5,115.183701
0.705,5,115.188701
0.705,5,115.192778
0.705,5,115.195778
0.705,5,115.199777
0.705,5,115.204777
0.705,5,115.207983
0.646,6,115.212982
0.705,5,115.220982
0.705,5,115.226042
0.705,5,115.231041
0.705,5,115.236041
0.705,5,115.243092
0.705,5,115.248091
0.587,7,115.256091
0.705,5,115.261144
0.646,6,115.266143
0.705,5,115.274196
0.646,6,115.283195
0.646,6,115.288195
0.705,5,115.291195
0.705,5,115.294195
0.705,5,115.298195
0.705,5,115.303195
0.705,5,115.307195
0.705,5,115.311268
0.705,5,115.314268
0.705,5,115.320268
0.646,6,115.324332
0.705,5,115.32833
0.705,5,115.33333
0.705,5,115.33733
0.705,5,115.341494
0.705,5,115.344493
0.646,6,115.349494
0.705,5,115.353493
0.705,5,115.357555
0.705,5,115.365554
0.646,6,115.370555
0.705,5,115.375608
0.705,5,115.383609
0.705,5,115.392668
0.705,5,115.398668
0.469,9,115.407668
0.587,7,115.415668
0.705,5,115.419668
0.705,5,115.423668
0.705,5,115.426736
0.705,5,115.429735
0.705,5,115.432735
0.705,5,115.436735
0.705,5,115.440797
0.705,5,115.444796
0.705,5,115.448796
0.705,5,115.453795
0.705,5,115.458839
0.705,5,115.463839
0.705,5,115.46884
0.705,5,115.475887
0.705,5,115.480887
0.587,7,115.487885
0.705,5,115.490949
0.705,5,115.493948
0.705,5,115.496948
0.705,5,115.505948
0.705,5,115.510005
0.705,5,115.513005
0.705,5,115.516005
0.705,5,115.522005
0.705,5,115.525005
0.705,5,115.529005
0.705,5,115.532005
0.705,5,115.537005
0.646,6,115.541064
0.705,5,115.545062
0.646,6,115.550062
0.705,5,115.553063
0.705,5,115.557113
0.705,5,115.562114
0.646,6,115.566112
0.705,5,115.569112
0.705,5,115.575158
0.705,5,115.580158
0.587,7,115.585158
0.646,6,115.589158
0.705,5,115.592209
0.705,5,115.597207
0.705,5,115.601207
0.705,5,115.604207
0.705,5,115.607332
0.705,5,115.614331
0.705,5,115.61833
0.646,6,115.62133
0.646,6,115.62633
0.705,5,115.629329
0.705,5,115.63333
0.705,5,115.63833
0.705,5,115.642406
0.646,6,115.646405
0.705,5,115.651406
0.705,5,115.655406
0.705,5,115.658451
0.705,5,115.66345
0.646,6,115.67045
0.705,5,115.675593
0.705,5,115.680593
0.705,5,115.687593
0.705,5,115.693633
0.705,5,115.698633
0.705,5,115.702633
0.705,5,115.710751
0.646,6,115.715751
0.705,5,115.720751
0.705,5,115.73089
0.705,5,115.73389
0.705,5,115.73689
0.705,5,115.739889
0.646,6,115.744889
0.587,7,115.749889
0.705,5,115.752889
0.587,7,115.758948
0.705,5,115.763948
0.705,5,115.768947
0.587,7,115.77799
0.705,5,115.78299
0.705,5,115.786991
0.705,5,115.79514
0.705,5,115.800139
0.705,5,115.804139
0.705,5,115.80919
0.705,5,115.817189
0.705,5,115.822189
0.705,5,115.826302
0.705,5,115.831301
0.705,5,115.843346
0.705,5,115.846346
0.705,5,115.849346
0.705,5,115.852346
0.705,5,115.857346
0.705,5,115.861346
0.705,5,115.864345
0.705,5,115.868345
0.646,6,115.873345
0.705,5,115.876397
0.705,5,115.880397
0.705,5,115.884397
0.705,5,115.887397
0.587,7,115.896514
0.705,5,115.901513
0.705,5,115.906513
0.705,5,115.911667
0.705,5,115.918667
0.705,5,115.923836
0.705,5,115.928835
0.705,5,115.933835
0.705,5,115.940886
0.705,5,115.949353
0.705,5,115.952368
0.705,5,115.956367
0.705,5,115.961368
0.646,6,115.967366
0.587,7,115.974367
0.705,5,115.978366
0.705,5,115.982366
0.705,5,115.987367
0.705,5,115.990433
0.705,5,115.994431
0.705,5,115.997431
0.705,5,116.002431
0.705,5,116.006431
0.646,6,116.010545
0.705,5,116.015545
0.705,5,116.018545
0.705,5,116.021545
0.705,5,116.025665
0.646,6,116.030665
0.705,5,116.033665
0.587,7,116.040724
0.705,5,116.045721
0.587,7,116.056721
0.587,7,116.063853
0.646,6,116.067852
0.705,5,116.070852
0.705,5,116.074852
0.528,8,116.079853
0.705,5,116.082852
0.646,6,116.086855
0.646,6,116.093041
0.705,5,116.098041
0.646,6,116.10604
0.705,5,116.11104
0.705,5,116.11604
0.705,5,116.12104
0.646,6,116.1291
0.705,5,116.134099
0.646,6,116.142211
0.705,5,116.146211
0.705,5,116.15121
0.705,5,116.15621
0.705,5,116.164333
0.587,7,116.172331
0.705,5,116.179332
0.646,6,116.184331
0.705,5,116.188331
0.587,7,116.195332
0.705,5,116.199335
0.646,6,116.205335
0.705,5,116.208423
0.705,5,116.21242
0.705,5,116.218419
0.705,5,116.223416
0.705,5,116.226559
0.705,5,116.231555
0.646,6,116.239555
0.705,5,116.244739
0.705,5,116.249739
0.705,5,116.25674
0.705,5,116.261905
0.705,5,116.266906
0.646,6,116.276957
0.705,5,116.282956
0.705,5,116.287956
0.705,5,116.292957
0.646,6,116.300956
0.705,5,116.305957
0.705,5,116.31009
0.705,5,116.314092
0.646,6,116.318091
0.705,5,116.32109
0.705,5,116.326587
0.705,5,116.329122
0.705,5,116.332653
0.705,5,116.335653
0.705,5,116.34065
0.705,5,116.343802
0.705,5,116.346801
0.646,6,116.351803
0.705,5,116.355795
0.705,5,116.360969
0.705,5,116.365968
0.705,5,116.374146
0.646,6,116.379144
0.705,5,116.387142
0.705,5,116.39423
0.705,5,116.39723
0.705,5,116.400229
0.646,6,116.406229
0.705,5,116.409229
0.705,5,116.412229
0.705,5,116.414229
0.705,5,116.419229
0.705,5,116.422229
0.705,5,116.425292
0.705,5,116.42829
0.705,5,116.432289
0.705,5,116.437289
0.646,6,116.44334
0.705,5,116.45034
0.705,5,116.45534
0.705,5,116.461395
0.705,5,116.466394
0.705,5,116.473394
0.705,5,116.476456
0.705,5,116.481455
0.705,5,116.486454
0.705,5,116.493503
0.705,5,116.501504
0.646,6,116.507503
0.705,5,116.515502
0.705,5,116.520502
0.705,5,116.524502
0.587,7,116.53256
0.705,5,116.53756
0.705,5,116.542604
0.528,8,116.551605
0.705,5,116.558785
0.705,5,116.563784
0.705,5,116.568784
0.705,5,116.573891
0.646,6,116.578885
0.646,6,116.581885
0.705,5,116.586884
0.705,5,116.589885
0.705,5,116.592943
0.705,5,116.596942
0.705,5,116.601943
0.705,5,116.608152
0.705,5,116.611147
0.587,7,116.617146
0.705,5,116.620146
0.705,5,116.623145
0.705,5,116.628146
0.705,5,116.632146
0.705,5,116.635146
0.705,5,116.639146
0.646,6,116.644265
0.705,5,116.648265
0.705,5,116.651265
0.646,6,116.657421
0.705,5,116.660419
0.705,5,116.664419
0.705,5,116.669419
0.705,5,116.67242
0.705,5,116.676538
0.705,5,116.681538
0.705,5,116.689537
0.705,5,116.694719
0.705,5,116.699717
0.705,5,116.703717
0.705,5,116.711841
0.705,5,116.717842
0.705,5,116.721843
0.705,5,116.72484
0.705,5,116.729841
0.705,5,116.732841
0.705,5,116.73584
0.646,6,116.739841
0.705,5,116.743027
0.705,5,116.746027
0.705,5,116.749026
0.705,5,116.754026
0.705,5,116.757257
0.705,5,116.760256
0.705,5,116.763254
0.705,5,116.768255
0.705,5,116.771255
0.705,5,116.776401
0.587,7,116.7844
0.705,5,116.7894
0.705,5,116.793586
0.705,5,116.798587
0.705,5,116.802587
0.705,5,116.805586
0.705,5,116.808699
0.705,5,116.814699
0.705,5,116.817699
0.705,5,116.820699
0.646,6,116.831867
0.705,5,116.834867
0.705,5,116.838866
0.705,5,116.843866
0.705,5,116.850865
0.705,5,116.855865
0.705,5,116.861008
0.705,5,116.866008
0.646,6,116.874141
0.705,5,116.878141
0.705,5,116.883141
0.646,6,116.891299
0.705,5,116.896298
0.705,5,116.901299
0.705,5,116.908356
0.646,6,116.913356
0.646,6,116.921355
0.646,6,116.927413
0.705,5,116.932412
0.646,6,116.940415
0.705,5,116.943415
0.705,5,116.947414
0.705,5,116.952414
0.705,5,116.956415
0.705,5,116.959414
0.705,5,116.963414
0.705,5,116.968414
0.705,5,116.971415
0.705,5,116.975415
0.705,5,116.978414
0.705,5,116.984415
0.705,5,116.987415
0.705,5,116.991785
0.646,6,117.000408
0.705,5,117.005409
0.705,5,117.010465
0.705,5,117.015465
0.646,6,117.024532
0.705,5,117.029529
0.705,5,117.034529
0.705,5,117.041583
0.705,5,117.050583
0.587,7,117.059583
0.705,5,117.064583
0.705,5,117.069582
0.705,5,117.07465
0.705,5,117.082649
0.528,8,117.091714
0.705,5,117.096713
0.705,5,117.101713
0.646,6,117.10788
0.705,5,117.111879
0.705,5,117.114878
0.705,5,117.117879
0.587,7,117.122879
0.469,9,117.129937
0.705,5,117.134937
0.705,5,117.138937
0.705,5,117.144007
0.705,5,117.149007
0.705,5,117.161079
0.587,7,117.167079
0.646,6,117.176079
0.646,6,117.181079
0.705,5,117.189079
0.646,6,117.194134
0.705,5,117.199133
0.705,5,117.206137
0.705,5,117.209215
0.646,6,117.212214
0.705,5,117.217215
0.705,5,117.220214
0.705,5,117.223214
0.705,5,117.226359
0.705,5,117.23136
0.705,5,117.235353
0.705,5,117.240417
0.705,5,117.245417
0.705,5,117.252418
0.705,5,117.256417
0.705,5,117.259472
0.705,5,117.263472
0.705,5,117.273473
