#{"t_start": 1777565293.870536, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
1.725,5,68.956766
1.725,5,68.959766
1.725,5,68.963766
1.627,7,68.969766
1.725,5,68.973766
1.627,7,68.979766
1.617,7,68.984766
1.725,5,68.989763
1.725,5,68.994763
1.725,5,69.001818
1.725,5,69.006817
1.725,5,69.011817
1.725,5,69.014817
1.725,5,69.019818
1.725,5,69.023817
1.6685,6,69.027817
1.612,7,69.033
1.725,5,69.037
1.725,5,69.042
1.725,5,69.045
1.725,5,69.048113
1.671,6,69.053113
1.676,6,69.056113
1.725,5,69.06516
1.725,5,69.071163
1.612,7,69.075161
1.725,5,69.083159
1.725,5,69.088159
1.725,5,69.093159
1.563,8,69.102394
1.725,5,69.108403
1.725,5,69.113404
1.725,5,69.117403
1.725,5,69.121405
1.725,5,69.125404
1.725,5,69.130502
1.725,5,69.133502
1.725,5,69.137501
1.725,5,69.141501
1.6685,6,69.146501
1.725,5,69.15056
1.725,5,69.15456
1.725,5,69.159559
1.725,5,69.16362
1.725,5,69.166619
1.725,5,69.173619
1.622,7,69.182618
1.725,5,69.188619
1.671,6,69.196619
1.725,5,69.201618
1.725,5,69.206619
1.676,6,69.214618
1.725,5,69.219619
1.725,5,69.225619
1.725,5,69.233699
1.725,5,69.237701
1.725,5,69.241699
1.725,5,69.245699
1.6685,6,69.25177
1.671,6,69.25577
1.612,7,69.26177
1.725,5,69.264846
1.671,6,69.271845
1.617,7,69.284927
1.509,9,69.295927
1.725,5,69.300927
1.725,5,69.305927
1.725,5,69.311928
1.725,5,69.315929
1.725,5,69.318929
1.725,5,69.322927
1.725,5,69.327927
1.725,5,69.331994
1.671,6,69.335994
1.725,5,69.341993
1.725,5,69.344993
1.725,5,69.349052
1.725,5,69.353053
1.725,5,69.358052
1.725,5,69.362051
1.725,5,69.365109
1.725,5,69.369109
1.617,7,69.375109
1.725,5,69.378109
1.725,5,69.383166
1.725,5,69.386166
1.725,5,69.389165
1.671,6,69.403241
1.725,5,69.409241
1.671,6,69.416243
1.725,5,69.426244
1.725,5,69.430241
1.612,7,69.437385
1.725,5,69.442383
1.725,5,69.446383
1.725,5,69.450531
1.5555,8,69.457531
1.612,7,69.463585
1.725,5,69.466584
1.725,5,69.472585
1.725,5,69.477585
1.725,5,69.482633
1.5165,9,69.490633
1.671,6,69.495633
1.725,5,69.49869
1.725,5,69.505691
1.725,5,69.51369
1.725,5,69.51869
1.725,5,69.52469
1.725,5,69.52969
1.676,6,69.537691
1.509,9,69.547743
1.612,7,69.555743
1.676,6,69.560743
1.725,5,69.568781
1.519,9,69.577781
1.725,5,69.582849
1.725,5,69.58785
1.725,5,69.591849
1.725,5,69.594849
1.725,5,69.598987
1.6735,6,69.603987
1.6735,6,69.607987
1.671,6,69.615987
1.725,5,69.620989
1.725,5,69.626988
1.725,5,69.631987
1.725,5,69.638988
1.725,5,69.643988
1.725,5,69.648987
1.671,6,69.656987
1.239,14,69.672045
1.6685,6,69.679044
1.725,5,69.68219
1.725,5,69.68519
1.725,5,69.689189
1.725,5,69.69519
1.725,5,69.698318
1.725,5,69.702317
1.725,5,69.705317
1.6685,6,69.711317
1.725,5,69.714317
1.671,6,69.719317
1.725,5,69.727317
1.725,5,69.733317
1.725,5,69.738317
1.725,5,69.745317
1.725,5,69.750317
1.725,5,69.75532
1.725,5,69.758321
1.725,5,69.764383
1.725,5,69.769381
1.725,5,69.774381
1.725,5,69.779381
1.725,5,69.786422
1.725,5,69.791422
1.725,5,69.796422
1.725,5,69.801543
1.725,5,69.808542
1.725,5,69.813542
1.725,5,69.818542
1.671,6,69.826542
1.725,5,69.831623
1.617,7,69.843621
1.725,5,69.848621
0.861,21,69.864621
1.725,5,69.867621
1.6735,6,69.874621
1.676,6,69.879621
1.725,5,69.887758
1.725,5,69.892758
1.6735,6,69.897846
1.725,5,69.904846
1.612,7,69.910846
1.725,5,69.918845
1.627,7,69.923845
1.676,6,69.931963
1.671,6,69.936963
1.676,6,69.948018
1.725,5,69.953017
1.676,6,69.958017
1.347,12,69.969017
1.6145,7,69.975017
1.622,7,69.982196
1.671,6,69.990195
1.725,5,69.995195
1.725,5,69.998335
1.725,5,70.002335
1.725,5,70.007334
1.725,5,70.010334
1.725,5,70.014334
1.725,5,70.017334
1.725,5,70.022334
1.725,5,70.027334
1.725,5,70.032507
1.573,8,70.03951
1.725,5,70.04351
1.725,5,70.049637
1.617,7,70.057637
1.725,5,70.065637
1.725,5,70.070637
1.725,5,70.075637
1.725,5,70.081637
1.725,5,70.088637
1.725,5,70.093637
1.725,5,70.098691
1.725,5,70.104691
1.725,5,70.111691
1.725,5,70.116691
1.676,6,70.122691
1.617,7,70.13069
1.725,5,70.135805
1.725,5,70.140805
1.725,5,70.143805
1.725,5,70.146865
1.725,5,70.150864
1.725,5,70.155863
1.627,7,70.159863
1.676,6,70.168979
1.725,5,70.172981
1.725,5,70.17698
1.6685,6,70.182338
1.612,7,70.187397
1.725,5,70.190434
1.725,5,70.194429
1.725,5,70.199427
1.725,5,70.206428
1.725,5,70.211428
1.725,5,70.216428
1.676,6,70.224428
1.725,5,70.229428
1.725,5,70.234557
1.725,5,70.239557
1.725,5,70.246557
1.725,5,70.251669
1.725,5,70.256669
1.725,5,70.261668
1.725,5,70.269772
1.725,5,70.274771
1.725,5,70.282976
1.725,5,70.285975
1.725,5,70.290974
1.725,5,70.294974
1.725,5,70.297974
1.725,5,70.301974
1.725,5,70.306973
1.725,5,70.310972
1.725,5,70.313972
1.725,5,70.317972
1.725,5,70.324972
1.725,5,70.327972
1.725,5,70.332055
1.725,5,70.335055
1.725,5,70.340056
1.725,5,70.344055
1.725,5,70.347105
1.725,5,70.351104
1.529,9,70.359104
1.725,5,70.363104
1.725,5,70.366212
1.725,5,70.369212
1.725,5,70.375212
1.6685,6,70.378212
1.725,5,70.381349
1.725,5,70.39135
1.676,6,70.395349
1.725,5,70.398349
1.725,5,70.40235
1.725,5,70.406349
1.725,5,70.409349
1.617,7,70.415349
1.725,5,70.418349
1.725,5,70.423349
1.725,5,70.430515
1.725,5,70.436514
1.6685,6,70.441514
1.725,5,70.448657
1.725,5,70.454656
1.725,5,70.459656
1.725,5,70.464797
1.725,5,70.471797
1.725,5,70.476797
1.725,5,70.48192
1.725,5,70.486921
1.725,5,70.497061
1.725,5,70.502062
1.725,5,70.505066
1.725,5,70.508066
1.671,6,70.514063
1.725,5,70.517064
1.671,6,70.523063
1.671,6,70.527063
1.725,5,70.530131
1.725,5,70.534131
1.725,5,70.539125
1.725,5,70.544124
1.725,5,70.54926
1.725,5,70.556259
1.725,5,70.561259
1.725,5,70.566307
1.5705,8,70.574306
1.725,5,70.577306
1.6685,6,70.583382
1.725,5,70.586383
1.671,6,70.592381
1.725,5,70.595381
1.725,5,70.598495
1.725,5,70.602494
1.725,5,70.613496
1.725,5,70.618494
1.725,5,70.6215
1.725,5,70.624502
1.725,5,70.6295
1.725,5,70.632501
1.725,5,70.6355
1.725,5,70.639496
1.725,5,70.646494
1.239,14,70.660494
1.6685,6,70.668542
1.725,5,70.673542
1.725,5,70.678541
1.725,5,70.683585
1.725,5,70.691584
1.671,6,70.696584
1.622,7,70.704722
1.725,5,70.709722
1.725,5,70.718722
1.725,5,70.724724
1.725,5,70.728726
1.676,6,70.732726
1.725,5,70.737726
1.617,7,70.741726
1.725,5,70.747727
1.725,5,70.750726
1.676,6,70.755725
1.725,5,70.760726
1.023,18,70.774822
0.974,19,70.796
1.725,5,70.801053
1.676,6,70.809052
1.725,5,70.814053
1.725,5,70.819053
1.725,5,70.824053
1.725,5,70.834177
1.725,5,70.840177
1.725,5,70.845176
1.725,5,70.850176
1.725,5,70.857176
1.725,5,70.862176
1.676,6,70.867224
1.6685,6,70.872224
1.725,5,70.875224
1.725,5,70.879224
1.725,5,70.884378
1.455,10,70.892378
1.725,5,70.897553
1.725,5,70.904551
1.725,5,70.909551
1.6735,6,70.914551
1.725,5,70.922551
1.725,5,70.927551
1.725,5,70.931677
1.5605,8,70.945675
1.676,6,70.952677
1.725,5,70.95668
1.676,6,70.960677
1.725,5,70.965679
1.725,5,70.968677
1.725,5,70.972678
1.6685,6,70.977678
1.622,7,70.981865
1.725,5,70.986864
1.725,5,70.989866
1.622,7,70.994865
1.725,5,70.998006
1.6685,6,71.001003
1.671,6,71.007003
1.725,5,71.010003
0.105,35,71.043126
1.725,5,71.051272
1.617,7,71.060271
1.725,5,71.066271
1.725,5,71.071272
1.725,5,71.076276
1.725,5,71.079273
0.699,24,71.098411
1.725,5,71.102411
1.725,5,71.10641
1.529,9,71.11341
1.6685,6,71.11741
1.725,5,71.120412
1.725,5,71.124411
1.725,5,71.127856
1.725,5,71.130963
1.725,5,71.135062
1.509,9,71.147132
1.725,5,71.152131
1.347,12,71.170131
1.725,5,71.176131
1.622,7,71.184131
1.725,5,71.190131
1.725,5,71.195131
1.6685,6,71.203202
1.622,7,71.2112
1.725,5,71.2152
1.725,5,71.2182
1.725,5,71.222203
1.725,5,71.227201
1.617,7,71.232294
0.159,34,71.262363
1.725,5,71.2665
1.725,5,71.274503
1.725,5,71.282501
1.671,6,71.285501
1.671,6,71.2915
1.725,5,71.2945
1.725,5,71.2985
1.725,5,71.3015
1.725,5,71.3075
1.725,5,71.3115
1.725,5,71.3155
1.725,5,71.3185
1.725,5,71.3245
1.725,5,71.3275
1.671,6,71.331568
1.725,5,71.336568
1.725,5,71.341568
1.6685,6,71.347631
1.725,5,71.35563
1.725,5,71.36063
1.725,5,71.365695
1.725,5,71.370695
1.725,5,71.378695
1.087,17,71.39678
1.725,5,71.40078
1.671,6,71.40678
1.6685,6,71.41078
1.725,5,71.41678
1.725,5,71.42378
1.725,5,71.42978
1.725,5,71.433904
1.725,5,71.439904
1.725,5,71.446954
1.725,5,71.451955
1.725,5,71.457954
1.725,5,71.462954
1.725,5,71.470014
1.622,7,71.476014
1.671,6,71.484126
1.725,5,71.489125
1.725,5,71.497175
1.725,5,71.503176
1.6735,6,71.506176
1.725,5,71.510176
1.725,5,71.517176
1.725,5,71.522176
1.725,5,71.527175
1.725,5,71.532226
1.676,6,71.540545
1.671,6,71.545564
1.725,5,71.553311
1.725,5,71.557315
1.725,5,71.561314
1.725,5,71.564458
1.627,7,71.569455
1.725,5,71.573452
1.725,5,71.578455
1.725,5,71.581603
1.725,5,71.584604
1.671,6,71.590601
1.725,5,71.593599
1.6195,7,71.598748
1.725,5,71.603741
1.676,6,71.609743
1.725,5,71.617741
1.725,5,71.622741
1.676,6,71.627741
1.725,5,71.635741
1.725,5,71.640741
1.725,5,71.645741
1.671,6,71.652862
1.725,5,71.657861
1.725,5,71.662861
1.725,5,71.667955
1.725,5,71.674955
1.725,5,71.679955
1.671,6,71.686016
1.725,5,71.693016
1.725,5,71.698068
1.725,5,71.701068
1.725,5,71.704069
1.725,5,71.708069
1.725,5,71.712069
1.6685,6,71.719065
1.617,7,71.729067
1.725,5,71.735067
1.725,5,71.742068
1.725,5,71.74607
1.725,5,71.750067
1.725,5,71.754067
1.725,5,71.760066
1.6735,6,71.764067
1.725,5,71.768068
1.725,5,71.776066
1.671,6,71.78121
1.725,5,71.78621
1.725,5,71.79421
1.725,5,71.799347
1.725,5,71.804347
1.725,5,71.808347
1.725,5,71.816347
1.725,5,71.822347
1.617,7,71.83342
1.617,7,71.838419
1.519,9,71.84642
1.509,9,71.853419
1.617,7,71.859419
1.725,5,71.862419
1.725,5,71.866481
1.725,5,71.870481
1.725,5,71.87548
1.725,5,71.87848
1.725,5,71.882527
1.725,5,71.885527
1.725,5,71.891526
1.725,5,71.896526
1.725,5,71.900676
1.725,5,71.906676
1.725,5,71.914676
1.725,5,71.919676
1.725,5,71.924676
1.6735,6,71.932739
1.725,5,71.941739
1.725,5,71.946739
1.725,5,71.951739
1.676,6,71.959739
1.725,5,71.964739
1.725,5,71.969739
1.725,5,71.976739
1.6685,6,71.981909
1.671,6,71.986908
1.725,5,71.990909
1.725,5,71.993908
1.725,5,71.998055
1.725,5,72.003056
1.627,7,72.007055
1.622,7,72.012055
1.725,5,72.016055
1.725,5,72.021055
1.725,5,72.026052
1.725,5,72.031186
1.725,5,72.036185
1.725,5,72.043185
1.6735,6,72.051403
1.725,5,72.054404
1.725,5,72.059404
1.725,5,72.063403
1.725,5,72.066403
1.725,5,72.070403
1.725,5,72.076404
1.725,5,72.080403
1.725,5,72.083578
1.725,5,72.087579
1.725,5,72.092577
1.6735,6,72.095577
1.725,5,72.100628
1.725,5,72.106635
1.725,5,72.109631
1.725,5,72.113631
1.725,5,72.116632
1.612,7,72.122632
1.725,5,72.125632
1.725,5,72.130631
1.725,5,72.133769
1.6685,6,72.137763
1.725,5,72.145763
1.725,5,72.149886
1.725,5,72.157886
1.725,5,72.161886
1.725,5,72.168885
1.725,5,72.173885
1.725,5,72.178885
1.671,6,72.186886
1.671,6,72.192885
1.725,5,72.198013
1.725,5,72.205013
1.725,5,72.210012
1.725,5,72.215013
1.671,6,72.223013
1.725,5,72.229012
1.671,6,72.234082
1.725,5,72.240082
1.725,5,72.243082
1.725,5,72.246082
1.6685,6,72.251214
1.725,5,72.254215
1.5655,8,72.261214
1.725,5,72.268266
1.725,5,72.272274
1.6685,6,72.27827
1.725,5,72.28227
1.671,6,72.287268
1.612,7,72.291269
1.725,5,72.29627
1.725,5,72.301266
1.725,5,72.306266
1.725,5,72.312266
1.6685,6,72.32027
1.725,5,72.325267
1.725,5,72.330266
1.725,5,72.337403
1.676,6,72.342402
1.524,9,72.348521
1.725,5,72.354521
1.725,5,72.358521
1.725,5,72.36252
1.725,5,72.365654
1.725,5,72.371655
1.568,8,72.380653
1.725,5,72.384653
1.725,5,72.388653
1.725,5,72.392653
1.725,5,72.399653
1.725,5,72.404653
1.725,5,72.409653
1.725,5,72.414653
1.725,5,72.421653
1.725,5,72.425653
1.725,5,72.428653
1.725,5,72.431781
1.671,6,72.43578
1.627,7,72.444779
1.725,5,72.449824
1.725,5,72.454823
1.622,7,72.462824
1.725,5,72.467865
1.725,5,72.472865
1.725,5,72.479865
1.725,5,72.487977
1.725,5,72.492976
1.725,5,72.495976
1.725,5,72.501977
1.725,5,72.504977
1.6685,6,72.508977
1.725,5,72.513977
1.725,5,72.517977
1.617,7,72.522977
1.671,6,72.526977
1.725,5,72.530976
1.725,5,72.534977
1.6735,6,72.537977
1.676,6,72.542977
1.6735,6,72.545976
1.725,5,72.549103
1.725,5,72.555103
1.725,5,72.559103
1.725,5,72.564258
1.725,5,72.569257
1.725,5,72.576258
1.6735,6,72.582386
1.725,5,72.587386
1.725,5,72.598434
1.725,5,72.603434
1.725,5,72.608433
1.725,5,72.613432
1.725,5,72.621432
1.725,5,72.626433
1.725,5,72.631521
1.725,5,72.63652
1.6735,6,72.641526
1.725,5,72.644526
1.6195,7,72.649593
1.725,5,72.652594
1.6685,6,72.657594
1.725,5,72.661591
1.725,5,72.66473
1.725,5,72.66773
1.725,5,72.67173
1.725,5,72.675726
1.617,7,72.680864
1.617,7,72.684864
1.5655,8,72.689866
1.725,5,72.694865
1.725,5,72.698084
1.725,5,72.70108
1.725,5,72.707075
1.725,5,72.715075
1.725,5,72.721074
1.725,5,72.726074
1.725,5,72.731074
1.725,5,72.739074
1.725,5,72.744074
1.725,5,72.748147
1.725,5,72.754145
1.725,5,72.761145
1.725,5,72.766265
1.725,5,72.771264
1.725,5,72.776264
1.725,5,72.783372
1.725,5,72.788374
1.5655,8,72.795372
1.617,7,72.800479
1.5605,8,72.807479
1.563,8,72.813479
1.725,5,72.819482
1.725,5,72.823481
1.725,5,72.826479
1.725,5,72.831479
1.725,5,72.834479
1.725,5,72.837479
1.725,5,72.840479
1.725,5,72.844479
1.725,5,72.848479
1.725,5,72.853478
1.617,7,72.862479
1.725,5,72.867479
1.725,5,72.872479
1.5015,9,72.881613
1.725,5,72.884612
1.725,5,72.888613
1.725,5,72.894612
1.725,5,72.901752
1.676,6,72.908151
1.6735,6,72.915176
1.622,7,72.921185
1.725,5,72.932186
1.5705,8,72.941185
1.725,5,72.946185
1.725,5,72.950185
1.725,5,72.953186
1.725,5,72.958184
1.725,5,72.961184
1.725,5,72.964185
1.725,5,72.967232
1.612,7,72.975232
1.725,5,72.981294
1.725,5,72.986293
1.725,5,72.992293
1.725,5,72.99735
1.725,5,73.002349
1.725,5,73.010349
1.725,5,73.015349
1.725,5,73.020349
1.6685,6,73.028349
1.725,5,73.033413
1.725,5,73.042416
1.725,5,73.046417
1.725,5,73.051418
1.725,5,73.054416
1.725,5,73.058417
1.725,5,73.062416
1.6735,6,73.067413
1.725,5,73.071413
1.622,7,73.076412
1.725,5,73.080412
1.725,5,73.083475
1.563,8,73.089475
1.185,15,73.10454
1.725,5,73.11054
1.725,5,73.11854
1.725,5,73.12354
1.725,5,73.12854
1.725,5,73.133612
1.725,5,73.141615
1.725,5,73.150683
1.725,5,73.156681
1.725,5,73.16168
1.6685,6,73.169682
1.725,5,73.173681
1.725,5,73.176683
1.725,5,73.181684
1.725,5,73.185681
1.725,5,73.188681
1.6735,6,73.19468
1.725,5,73.197855
1.6195,7,73.203855
1.671,6,73.207855
1.725,5,73.210855
1.725,5,73.215854
1.725,5,73.219855
1.725,5,73.222854
1.725,5,73.226854
1.725,5,73.231924
1.725,5,73.234922
1.671,6,73.239922
1.725,5,73.245922
1.725,5,73.250977
1.671,6,73.256977
1.725,5,73.267039
1.725,5,73.271039
1.671,6,73.275039
1.725,5,73.280039
1.725,5,73.283039
1.725,5,73.287039
1.725,5,73.291039
1.725,5,73.296039
1.573,8,73.30204
1.725,5,73.30504
1.6685,6,73.310039
1.725,5,73.318039
1.612,7,73.325039
1.725,5,73.333113
1.725,5,73.338113
1.622,7,73.346113
1.627,7,73.352162
1.617,7,73.359162
1.627,7,73.365218
1.725,5,73.369218
1.725,5,73.377218
1.725,5,73.385218
1.725,5,73.389222
1.725,5,73.393222
1.725,5,73.397221
1.725,5,73.402221
1.725,5,73.405218
1.5115,9,73.411217
1.725,5,73.414217
1.725,5,73.419218
1.725,5,73.425218
1.725,5,73.430282
1.671,6,73.437282
1.671,6,73.443282
1.725,5,73.447391
1.725,5,73.455896
1.725,5,73.460401
1.6685,6,73.465554
1.6195,7,73.474555
1.725,5,73.479555
1.725,5,73.489347
1.725,5,73.492347
1.725,5,73.495346
1.725,5,73.499536
1.676,6,73.504536
1.725,5,73.507537
1.725,5,73.511536
1.725,5,73.516536
1.725,5,73.521536
1.725,5,73.526536
1.725,5,73.531655
1.725,5,73.539658
1.725,5,73.544657
1.725,5,73.549163
1.6735,6,73.557667
1.671,6,73.56267
1.725,5,73.567724
1.725,5,73.574724
1.725,5,73.58084
1.725,5,73.58584
1.725,5,73.59084
1.725,5,73.600893
1.725,5,73.605893
1.519,9,73.612891
1.725,5,73.616891
1.725,5,73.621891
1.725,5,73.625891
1.725,5,73.628891
1.725,5,73.633077
1.725,5,73.638077
1.6735,6,73.642076
1.725,5,73.646076
1.671,6,73.651198
1.725,5,73.655197
1.725,5,73.658197
1.617,7,73.664354
1.725,5,73.668353
1.725,5,73.674352
1.725,5,73.679352
1.725,5,73.684403
1.6685,6,73.693402
1.725,5,73.697538
1.725,5,73.705537
1.617,7,73.714537
1.725,5,73.719537
1.617,7,73.727537
1.725,5,73.732537
1.6685,6,73.740537
1.725,5,73.745537
1.725,5,73.750676
1.725,5,73.753676
1.529,9,73.760676
1.725,5,73.763796
1.725,5,73.767795
1.725,5,73.771794
1.725,5,73.776794
1.617,7,73.780847
1.627,7,73.786846
1.725,5,73.792846
1.725,5,73.79997
1.725,5,73.80497
1.725,5,73.80997
1.725,5,73.81697
1.725,5,73.823971
1.725,5,73.826971
1.725,5,73.83097
1.725,5,73.83597
1.725,5,73.84397
1.725,5,73.84897
1.725,5,73.85497
1.725,5,73.85997
1.725,5,73.866971
1.725,5,73.871971
1.725,5,73.876971
1.725,5,73.882102
1.725,5,73.889102
1.725,5,73.895101
1.725,5,73.899208
1.725,5,73.905208
1.725,5,73.912208
1.725,5,73.917208
1.725,5,73.922208
1.725,5,73.930208
1.725,5,73.934362
1.725,5,73.937363
0.861,21,73.951361
1.725,5,73.954361
1.671,6,73.959362
1.622,7,73.966488
1.725,5,73.971488
1.725,5,73.975488
1.725,5,73.979488
1.725,5,73.984562
1.725,5,73.988564
1.725,5,73.992562
1.725,5,73.995561
1.725,5,74.000616
1.612,7,74.006615
1.725,5,74.014615
1.725,5,74.019615
1.725,5,74.025615
1.185,15,74.047685
1.725,5,74.053689
1.725,5,74.059685
1.725,5,74.068685
1.023,18,74.082779
1.725,5,74.08778
1.725,5,74.09278
1.6735,6,74.096897
1.725,5,74.100896
1.725,5,74.105896
1.725,5,74.109896
1.725,5,74.112896
1.6685,6,74.118896
1.725,5,74.121896
1.671,6,74.125896
1.725,5,74.132018
1.725,5,74.138018
1.725,5,74.143018
1.671,6,74.153193
1.725,5,74.159193
1.725,5,74.164192
1.725,5,74.169192
1.725,5,74.176192
1.676,6,74.181192
1.725,5,74.186192
1.6735,6,74.194192
1.725,5,74.199309
1.725,5,74.204309
1.725,5,74.211309
1.725,5,74.216309
1.617,7,74.222308
1.455,10,74.228309
1.725,5,74.232466
1.676,6,74.238462
1.725,5,74.243463
1.725,5,74.248627
1.725,5,74.257627
1.725,5,74.261628
1.725,5,74.264626
1.6685,6,74.269628
1.725,5,74.273458
1.6735,6,74.275967
1.725,5,74.280984
1.455,10,74.286984
1.671,6,74.292984
1.725,5,74.297037
1.725,5,74.301036
1.725,5,74.304035
1.725,5,74.312035
1.725,5,74.317035
0.699,24,74.339162
1.725,5,74.343162
1.725,5,74.346161
1.6685,6,74.351317
1.725,5,74.35532
1.725,5,74.35732
1.725,5,74.36232
0.1615,34,74.389387
0.699,24,74.409387
0.483,28,74.436535
1.725,5,74.43954
1.6735,6,74.445534
1.725,5,74.448672
1.725,5,74.451671
1.725,5,74.456671
-1.353,62,74.51283
1.725,5,74.51783
1.617,7,74.52583
1.185,15,74.542952
-3.9975,100,74.641368
0.267,32,74.675456
-1.785,70,74.736691
-0.543,47,74.784885
1.725,5,74.789892
1.725,5,74.794886
1.725,5,74.798048
1.725,5,74.801048
0.7015,24,74.829042
1.671,6,74.836043
1.725,5,74.841041
1.725,5,74.846041
1.725,5,74.850092
1.671,6,74.854089
1.725,5,74.858089
1.6735,6,74.863087
1.725,5,74.866153
1.725,5,74.869152
1.725,5,74.873146
1.676,6,74.878146
1.612,7,74.884198
1.6195,7,74.889197
1.725,5,74.897314
1.725,5,74.901313
1.725,5,74.907313
1.725,5,74.910314
1.725,5,74.915314
1.725,5,74.923312
1.725,5,74.927312
1.421,11,74.935312
1.6735,6,74.939312
1.725,5,74.944312
1.671,6,74.948312
1.725,5,74.952312
1.725,5,74.957312
1.725,5,74.961312
1.725,5,74.965312
1.725,5,74.970313
1.725,5,74.978314
1.725,5,74.983449
1.725,5,74.988677
1.313,13,75.002811
1.725,5,75.009811
1.671,6,75.015811
1.725,5,75.020812
1.676,6,75.024811
1.6685,6,75.031878
1.725,5,75.038876
1.725,5,75.043875
1.725,5,75.047875
1.725,5,75.051875
1.725,5,75.057876
1.725,5,75.061875
1.725,5,75.065952
1.725,5,75.068952
1.725,5,75.075953
1.725,5,75.081021
1.725,5,75.08602
1.725,5,75.092023
1.725,5,75.100096
1.725,5,75.105095
1.627,7,75.114098
1.627,7,75.121098
1.725,5,75.129095
1.725,5,75.134167
1.725,5,75.139167
1.725,5,75.146167
1.725,5,75.151231
1.671,6,75.155231
1.671,6,75.16023
1.558,8,75.16623
1.6735,6,75.170231
1.676,6,75.17623
1.725,5,75.17923
1.725,5,75.1833
1.725,5,75.186296
1.725,5,75.192294
1.725,5,75.195294
1.725,5,75.19936
1.617,7,75.205359
1.725,5,75.210359
1.725,5,75.214359
1.725,5,75.22036
1.725,5,75.22536
1.725,5,75.230429
1.725,5,75.236429
1.725,5,75.244429
1.725,5,75.249497
1.725,5,75.257498
1.725,5,75.262497
1.725,5,75.270497
0.18,35,75.307497
1.725,5,75.315497
1.725,5,75.318497
0.861,21,75.334559
1.2565,14,75.349607
1.725,5,75.355607
1.725,5,75.360607
1.725,5,75.367745
0.6965,24,75.385742
1.725,5,75.390744
1.725,5,75.394743
1.725,5,75.397741
0.051,36,75.435825
1.671,6,75.443824
1.725,5,75.448871
1.725,5,75.453871
1.725,5,75.45887
1.725,5,75.463997
1.725,5,75.468996
1.725,5,75.476996
1.671,6,75.484052
1.401,11,75.490052
-0.543,47,75.534106
1.725,5,75.540106
1.725,5,75.54723
1.725,5,75.55223
1.622,7,75.56023
1.617,7,75.566342
1.725,5,75.573341
1.725,5,75.578341
1.725,5,75.583461
1.627,7,75.593463
1.725,5,75.596461
-0.651,49,75.631826
0.321,31,75.653974
1.725,5,75.657974
1.725,5,75.662974
1.725,5,75.666086
1.725,5,75.672086
1.6735,6,75.679086
1.671,6,75.685207
1.725,5,75.690207
1.725,5,75.701352
1.725,5,75.706352
0.753,23,75.732351
0.861,21,75.752396
1.725,5,75.756392
1.725,5,75.759392
1.529,9,75.767514
1.725,5,75.771514
1.725,5,75.774514
1.725,5,75.778514
1.725,5,75.783663
1.725,5,75.787663
1.725,5,75.791662
1.671,6,75.796773
1.725,5,75.801773
1.725,5,75.808773
1.725,5,75.814772
1.519,9,75.826772
1.725,5,75.831773
1.725,5,75.836772
1.725,5,75.841772
1.725,5,75.848882
1.671,6,75.854882
1.725,5,75.859882
1.617,7,75.866957
1.725,5,75.872957
1.725,5,75.880076
1.725,5,75.885076
1.6735,6,75.890076
1.725,5,75.897223
1.725,5,75.900226
1.725,5,75.904223
1.725,5,75.907223
1.725,5,75.912223
1.725,5,75.919219
1.725,5,75.92422
1.617,7,75.933219
1.671,6,75.938219
1.671,6,75.946219
1.725,5,75.951219
1.725,5,75.956219
1.725,5,75.963446
1.725,5,75.967445
1.725,5,75.971445
1.627,7,75.977444
1.725,5,75.98056
1.627,7,75.987559
1.725,5,75.992559
1.725,5,75.997603
1.671,6,76.005603
1.6685,6,76.010603
1.725,5,76.018603
1.725,5,76.023603
1.676,6,76.030605
1.725,5,76.036727
1.725,5,76.040726
1.725,5,76.044725
1.725,5,76.047725
1.725,5,76.052725
1.725,5,76.056725
1.725,5,76.059725
1.671,6,76.065801
1.725,5,76.068802
1.725,5,76.071802
1.725,5,76.0758
1.725,5,76.08097
1.725,5,76.08397
1.725,5,76.08797
1.725,5,76.091969
1.725,5,76.097019
1.725,5,76.101018
1.568,8,76.107019
1.617,7,76.115019
1.617,7,76.12102
1.725,5,76.129019
1.725,5,76.135082
1.725,5,76.143083
1.725,5,76.146084
1.725,5,76.152083
1.725,5,76.156085
1.725,5,76.159084
1.617,7,76.165083
1.725,5,76.168084
1.725,5,76.172084
1.725,5,76.176084
1.725,5,76.179084
1.725,5,76.184146
1.725,5,76.189146
1.627,7,76.198205
1.725,5,76.203205
1.725,5,76.210205
1.671,6,76.216205
1.725,5,76.219208
1.725,5,76.224209
1.725,5,76.228209
1.725,5,76.231274
1.725,5,76.234271
1.725,5,76.24027
1.725,5,76.244271
1.725,5,76.249417
1.617,7,76.259413
1.6685,6,76.264413
1.6735,6,76.273414
1.725,5,76.278414
1.725,5,76.283413
1.725,5,76.291414
1.725,5,76.296413
1.725,5,76.301413
1.725,5,76.306413
1.725,5,76.314413
1.725,5,76.319413
1.725,5,76.324413
1.612,7,76.331545
1.725,5,76.334544
1.671,6,76.338544
1.671,6,76.342544
1.6735,6,76.347657
1.725,5,76.350657
1.671,6,76.354657
1.725,5,76.363724
1.725,5,76.366726
1.725,5,76.37072
1.725,5,76.37372
1.725,5,76.37972
1.725,5,76.38272
1.725,5,76.38572
1.617,7,76.39172
1.725,5,76.39572
1.725,5,76.39872
