episode,reward,length
1254,116.550987,118
1255,132.404384,134
1256,14.04085,15
1257,127.333371,129
1258,109.486756,111
1259,103.589659,105
1260,96.65951,98
1261,91.762801,93
1262,37.83821,39
1263,26.986991,28
1264,495.93939,500
1265,108.523476,110
1266,88.769328,90
1267,87.705634,89
1268,98.68065,100
1269,106.703548,108
1270,127.695013,129
1271,100.526103,102
1272,118.520408,120
1273,114.450772,116
1274,108.610233,110
1275,88.736569,90
1276,94.724994,96
1277,48.864256,50
1278,110.464989,112
1279,44.719208,46
1280,46.800388,48
1281,43.733658,45
1282,26.856375,28
1283,112.645759,114
1284,112.603438,114
1285,86.809747,88
1286,86.743708,88
1287,86.712274,88
1288,110.589318,112
1289,118.476403,120
1290,125.445923,127
1291,140.335133,142
1292,18.944484,20
1293,23.963518,25
1294,22.026174,23
1295,26.916817,28
1296,25.942944,27
1297,20.956958,22
1298,7.095443,8
1299,98.747275,100
1300,32.909085,34
1301,32.91069,34
1302,95.795117,97
1303,27.004677,28
1304,35.852683,37
1305,28.006721,29
1306,22.003529,23
1307,20.002705,21
1308,19.960514,21
1309,21.952181,23
1310,15.956356,17
1311,15.054935,16
1312,11.993358,13
1313,15.040849,16
1314,19.044843,20
1315,17.01818,18
1316,22.952806,24
1317,23.985094,25
1318,17.978469,19
1319,97.679949,99
1320,95.609354,97
1321,30.964542,32
1322,100.63228,102
1323,94.681072,96
1324,103.756388,105
1325,124.507114,126
1326,119.585896,121
1327,146.726441,148
1328,92.574264,94
1329,23.01783,24
1330,128.601343,130
1331,409.871667,412
1332,21.977036,23
1333,89.72862,91
1334,28.973176,30
1335,30.985946,32
1336,25.960936,27
1337,13.952738,15
1338,277.155354,279
1339,17.006908,18
1340,21.956886,23
1341,15.026137,16
1342,16.931606,18
1343,21.000121,22
1344,16.962342,18
1345,20.010259,21
1346,19.023657,20
1347,13.018045,14
1348,13.031991,14
1349,19.99616,21
1350,17.988898,19
1351,128.418372,130
1352,124.400378,126
1353,177.332136,179
1354,149.508639,151
1355,145.26389,147
1356,495.916749,500
1357,496.534179,500
1358,123.368083,125
1359,104.558796,106
1360,35.823273,37
1361,496.165985,500
1362,335.298755,338
1363,221.805526,224
1364,247.646199,250
1365,496.697726,500
1366,497.100641,500
1367,118.312371,120
1368,39.870063,41
1369,108.594472,110
1370,496.76788,500
1371,496.805499,500
1372,278.813219,281
1373,497.544177,500
1374,147.366117,149
1375,144.400333,146
1376,131.529947,133
1377,127.555229,129
1378,223.365835,225
1379,20.997439,22
1380,496.655492,500
1381,160.369457,162
1382,103.293145,105
1383,496.813986,500
1384,157.087883,159
1385,130.249055,132
1386,496.05071,500
1387,134.528729,136
1388,126.494694,128
1389,496.84268,500
1390,21.001463,22
1391,112.647127,114
1392,27.896895,29
1393,13.970971,15
1394,85.640214,87
1395,496.873099,500
1396,497.297464,500
1397,330.667371,333
1398,457.668019,461
1399,384.944602,387
1400,156.473722,158
1401,220.134498,222
1402,8.039998,9
1403,16.976016,18
1404,28.963108,30
1405,15.05488,16
1406,11.053918,12
1407,119.721106,121
1408,12.071203,13
1409,14.975997,16
1410,13.006365,14
1411,195.360492,197
1412,25.930644,27
1413,342.091466,344
1414,88.810631,90
1415,92.744276,94
1416,320.800595,324
1417,63.743509,65
1418,252.133511,254
1419,105.671415,107
1420,185.363214,187
1421,17.058922,18
1422,141.491997,143
1423,117.651166,119
1424,113.611804,115
1425,121.504324,123
1426,109.631687,111
1427,16.034529,17
1428,35.916439,37
1429,13.042301,14
1430,31.919888,33
1431,19.946209,21
1432,26.934882,28
1433,12.031575,13
1434,15.987417,17
1435,24.026258,25
1436,20.953169,22
1437,304.653515,307
1438,92.676722,94
1439,87.797508,89
1440,123.44771,125
1441,138.405779,140
1442,95.549721,97
1443,129.51771,131
1444,115.678973,117
1445,154.788099,156
1446,19.020544,20
1447,497.424041,500
1448,496.599232,500
1449,42.703069,44
1450,40.840347,42
1451,21.966731,23
1452,12.977973,14
1453,37.876735,39
1454,21.941859,23
1455,29.935398,31
1456,25.894585,27
1457,13.026555,14
1458,14.010775,15
1459,496.649061,500
1460,495.82691,500
1461,497.419428,500
1462,147.395021,149
1463,158.518166,160
1464,188.288213,190
1465,189.344258,191
1466,339.033002,341
1467,497.037338,500
1468,85.398923,87
1469,102.734583,104
1470,97.791853,99
1471,493.538834,497
1472,495.823134,500
1473,497.21717,500
1474,496.115246,500
1475,496.700875,500
1476,436.190881,440
1477,495.472896,500
1478,10.038182,11
1479,18.943338,20
1480,185.376132,187
1481,139.543781,141
1482,34.890394,36
1483,15.9481,17
1484,496.129571,500
1485,205.024093,207
1486,336.674775,339
1487,45.893468,47
1488,58.831144,60
1489,194.2568,196
1490,163.234365,165
1491,222.099023,224
1492,497.934585,500
1493,235.004114,237
1494,413.741569,416
1495,137.592987,139
