episode,reward,length
809,-225.217924,153
810,-81.461401,75
811,-60.907838,71
812,-97.344937,65
813,-124.042089,118
814,-78.017207,103
815,-36.586897,118
816,-39.196761,73
817,-66.714555,76
818,-36.687226,74
819,-145.215596,126
820,-56.074691,63
821,-129.786312,125
822,-93.002458,102
823,-87.493689,111
824,-52.762104,118
825,-102.698137,100
826,-34.596188,91
827,-87.542013,103
828,-66.824321,79
829,-212.048949,135
830,-110.83756,107
831,-69.791034,65
832,-111.173145,80
833,-88.642148,106
834,-222.716639,124
835,-52.134902,113
836,-80.19907,110
837,-66.035924,80
838,-109.975529,70
839,-120.900506,60
840,-105.782307,97
841,-65.812607,75
842,-95.575415,114
843,-133.048651,121
844,-91.814793,104
845,-78.864987,84
846,-53.929823,101
847,-102.659022,109
848,-29.385209,91
849,-108.250736,89
850,-141.131111,79
851,-99.209098,95
852,-43.461441,107
853,-30.579604,87
854,-48.034528,73
855,-64.589345,68
856,-487.187498,105
857,-76.372297,100
858,-106.541054,66
859,-81.100978,72
860,-72.289395,78
861,-93.486962,67
862,-122.182415,99
863,-94.496047,65
864,-95.81671,71
865,-133.977723,108
866,-213.463825,85
867,-221.301205,174
868,-76.019176,82
869,-72.704421,82
870,-31.976428,87
871,-77.863363,71
872,-100.546738,90
873,-81.890378,112
874,-65.983561,124
875,-8.275717,76
876,-74.953233,68
877,-67.232758,126
878,-113.827796,69
879,-94.363658,101
880,-178.937076,95
881,-73.482104,117
882,-64.013501,92
883,-36.232238,65
884,-61.552933,60
885,-82.256252,60
886,-121.575516,109
887,-64.906616,92
888,-61.70752,80
889,-27.57257,76
890,-83.270657,77
891,-25.462593,74
892,-117.137438,75
893,-123.984735,74
894,-68.81425,90
895,-130.485673,141
896,-68.290832,97
897,-66.018523,79
898,-78.580308,71
899,-106.389827,87
900,-43.570096,92
901,-62.847087,110
902,-82.922489,73
903,-23.107607,129
904,-245.373199,139
905,-4.534432,71
906,-67.808971,109
907,-49.902068,103
908,-66.36383,62
909,-94.710785,92
910,-7.403162,113
911,-76.199447,127
912,-49.358408,127
913,-86.059832,132
914,-139.908641,141
915,-47.647418,76
916,-42.386372,102
917,-147.835806,89
918,-9.357303,111
919,-127.180846,61
920,-114.80729,94
921,-42.886738,133
922,-68.592071,110
923,-7.101886,125
924,-139.402002,107
925,-80.142989,100
926,-13.611983,98
927,-150.867954,134
928,-50.73881,66
929,-108.822385,83
930,-110.425913,108
931,-96.641419,84
932,-84.816377,111
933,-71.521761,57
934,-65.354189,89
935,-76.112859,72
936,-164.000202,66
937,-68.113452,79
938,-48.728813,82
939,-124.282428,94
940,-55.332969,64
941,-77.256091,74
942,-131.199238,135
943,-74.652901,103
944,-55.243247,78
945,-65.794446,118
946,-64.464626,111
947,-99.356196,110
948,-169.022464,106
949,-53.37932,92
