#{"t_start": 1778253361.7515812, "env_id": "CartPole-v1"}
r,l,t
92.716404,94,208.80849
80.776678,82,208.819549
91.739212,93,208.848549
16.956514,18,208.853549
92.749154,94,209.748986
82.684839,84,209.771024
75.727282,77,209.789023
104.524779,106,210.69399
110.556922,112,210.70699
69.689452,71,211.630998
89.706608,91,211.654997
85.824834,87,211.670108
91.665303,93,212.440725
102.60327,104,212.466829
112.443217,114,213.148968
110.514934,112,213.181047
107.645037,109,213.200111
98.667378,100,214.135209
98.641771,100,214.159209
76.7368,78,214.182965
126.466375,128,214.980668
182.865163,185,215.740408
121.414477,123,215.763454
120.392271,122,216.455476
132.325627,134,216.4876
119.432828,121,217.237012
96.700366,98,217.258129
92.769979,94,217.281129
41.863226,43,218.048535
87.765836,89,218.062535
95.764736,97,218.075535
96.758872,98,218.724325
98.62494,100,218.738326
98.612267,100,218.759392
133.440043,135,219.496873
130.441861,132,220.385074
333.687352,336,221.211106
88.840515,90,221.223106
87.766585,89,221.918048
388.869665,393,222.85553
130.316487,132,223.761757
49.843379,51,223.769758
35.873147,37,223.774757
9.971394,11,223.778816
59.793605,61,223.793815
73.865026,75,223.812815
113.488341,115,224.633777
106.592351,108,224.655828
81.592106,83,225.45489
80.803289,82,225.46789
22.97604,24,225.47389
74.761032,76,225.493004
123.628332,125,226.128205
202.295261,204,226.937017
24.003717,25,226.940015
63.774275,65,226.949015
62.84933,64,226.965015
16.013982,17,226.969016
38.931742,40,226.98006
114.669577,116,227.768082
99.714973,101,227.782202
94.797723,96,228.503919
94.817889,96,228.519921
95.766087,97,228.53692
9.978718,11,229.321626
92.738313,94,229.343119
93.738381,95,229.354121
33.87659,35,229.358121
100.604133,102,230.242241
141.404995,143,230.264241
103.570612,105,231.042826
88.738018,90,231.055864
83.858175,85,231.077863
38.929954,40,231.90201
50.891759,52,231.91101
12.044834,13,231.91301
90.823197,92,231.927008
52.820861,54,231.936008
149.267122,151,232.721414
154.17472,156,233.610021
38.869527,40,233.616154
10.989441,12,233.619154
17.031514,18,233.624154
95.667778,97,233.648154
114.802235,116,234.466855
209.991202,212,235.154207
84.862435,86,235.166207
22.935272,24,235.169207
30.920312,32,235.173207
19.92422,21,235.176329
23.982649,25,235.180328
96.849043,98,236.007732
190.095803,192,236.055798
112.408508,114,236.799508
27.885759,29,236.803508
99.588944,101,236.817508
341.63093,344,238.440419
148.376857,150,238.466516
134.447472,136,239.232928
157.204616,159,239.255998
371.290103,374,240.831341
212.720631,215,241.678387
187.942135,190,242.407743
395.417585,398,243.20484
142.17982,144,243.988015
330.693322,334,244.965387
28.905059,30,244.973387
34.927135,36,244.982387
43.895722,45,244.993497
33.864778,35,245.002496
161.428286,163,245.713605
279.912708,282,246.500621
31.917286,33,246.508768
53.802225,55,247.274774
496.300091,500,248.799667
137.578472,139,248.816664
101.623886,103,248.829667
113.680683,115,249.610938
110.669825,112,249.627628
109.687857,111,250.451947
123.583418,125,250.47201
204.370225,206,251.076427
367.296987,370,252.490828
238.335798,240,252.530866
30.891596,32,253.297741
497.376528,500,254.92081
41.846636,43,254.931809
29.861945,31,254.93881
29.914296,31,254.945989
110.610495,112,254.971987
113.678394,115,255.766001
108.649908,110,255.793223
212.595264,214,256.606352
147.405057,149,257.406134
112.630651,114,257.431134
119.687512,121,258.088688
24.003562,25,258.091688
28.944648,30,258.096688
23.029787,24,258.099688
37.860841,39,258.105688
90.771368,92,258.122724
157.318734,159,258.853398
168.04051,170,259.844893
89.78584,91,259.868893
24.957924,26,259.874893
84.882223,86,260.762965
87.734889,89,260.781079
168.797346,170,261.545977
28.964357,30,261.552976
183.213461,185,261.581975
168.372712,170,262.449001
38.91812,40,262.456001
98.798365,100,263.169991
106.633002,108,263.184992
30.91205,32,263.190992
116.572225,118,263.913762
190.104403,192,263.957864
311.603419,314,265.640182
120.56914,122,265.674295
23.982752,25,265.678354
127.665012,129,266.375156
128.514694,130,266.393287
119.683234,121,267.29366
10.021006,11,267.296658
